Country,x1,x2,x3,x4,x5,x6,x7,x8,NY.GNP.PCAP.CD
UMC,537.3034982965339,-26.082928882347964,-3.579738668424044,11.355029113180372,-25.475272407229426,4.062487298008671,23.839615075243696,-17.87340493040452,2715.10016301204
ARE,17.95923467983359,-3.5910139870294495,17.838044548708616,18.044945586106603,-2.6322409022099444,-7.913356618215339,-2.8778269924460047,10.225821918016587,38390.0
SSF,18.106296829075113,-11.54048468439728,-42.882846935513314,12.51879393379396,29.139786957828044,-4.415796615525408,-16.55387492231899,29.899548524466756,795.317141673467
VCT,-42.32396944392214,-16.066555649851054,6.308283393311548,-18.937901812253656,-10.191719541097417,22.38753537570133,4.358597011884731,14.011568506214271,4950.0
NER,-45.80320728040309,-61.09141672297014,-119.41915610462196,14.382815001410629,12.598322058536283,16.98725649275012,3.588499862893559,0.7162355628912066,250.0
NOR,0.9546181177984304,7.0030763657173285,25.87130739422532,-22.862012217816456,-5.373741781100241,-15.086131792233495,0.005946007199612637,10.477766591606024,63790.0
BRB,-25.53659463470272,-5.361723823935389,20.973205641203435,-15.627813525740724,-9.08074548566427,2.8560841573132745,1.6809661568251455,-2.8182019885127487,13620.0
EMU,5.176537875548675,60.9985703396233,5.167330664661276,-14.264776275383293,2.2240199088532244,2.9657243579635617,-2.2052028213442862,-10.457958454041067,32460.460584936
MRT,-38.145136175661804,-0.4475823426231889,-61.29874846527981,18.13824839250022,0.10170004314097553,0.39096364155059316,-2.6892341642162276,1.5738839712102421,690.0
LVA,-4.934126512872101,-0.24939420003186002,19.562956421943472,10.739824808539817,1.144776322501427,9.164988132217003,-0.06974879474455317,10.071926277390297,7360.0
MAC,12.133146132683462,12.887506286218615,31.943575834191073,-10.574077930554386,-1.3309506073925175,-5.905653420138287,-1.506462013586247,2.333142886352207,24080.0
SWE,-3.1814365427666917,0.8701050266042752,39.8307888013949,-13.999724840802761,-8.802369253560842,-12.942361385480547,-6.798907738711757,11.611808214525885,45350.0
GEO,-44.0943753975428,-0.9367428049402435,6.400024757142777,-9.114909348941389,-8.429840939063494,22.354931862809508,16.964797488491136,-2.8566470453776254,1360.0
TUR,42.11214965148283,-14.179391433174633,16.807540130163492,29.158578162002875,-2.4172376129485027,2.734675257235181,1.159390358156148,-0.2768397877724702,6510.0
JOR,-29.48716131757034,-1.1702550909962333,9.775119208095258,27.90595818300664,10.755904438618392,20.59742022926841,-8.104896327264914,-17.91888611816696,2490.0
LTU,-14.09196484574803,2.7679731148613382,23.635865952683645,26.205456320121115,0.6563729893101745,3.3964932510055115,-14.45757264629697,12.324912515050354,7550.0
BRN,20.56218845317183,-6.969418169026711,24.664817348749988,23.562751160635248,0.24130911680194206,-18.46712621173469,19.824555009346508,8.971246022627968,23290.0
CAF,-60.12435407268657,-35.753994781721424,-50.071415183990524,-17.491545966509335,15.82230582140101,-23.449114553593756,-24.4319701622001,-32.66054524574796,340.0
NOC,-8.895634405264023,26.3806830390897,18.261760827285237,11.37456813501824,4.086849509194492,5.754974398373343,10.958186462035453,2.945334188134165,8612.77206562703
OMN,-3.503201219555455,-12.857399922955263,2.179242157316155,18.98310378933713,8.812219864190046,-2.0659385505743617,3.4349616454402985,14.411416206679474,10640.0
DJI,-40.52852859559084,-41.70503615178285,-79.57687407501207,19.983987519670883,12.406013769857813,6.164131320729111,-1.2377807760483868,0.9069150631006474,1030.0
SOM,-55.760938229517535,0.9443871860646551,-4.147230427970481,21.553988198277793,16.377897578368938,-4.993673069554875,-3.4240295672684633,-21.61473274729903,27293.30411395624
SST,-6.0364092720999585,-4.694600851473086,-10.843116459006977,-9.030769753099893,-11.447139786130982,2.5754270681967752,-4.7369742420043455,3.6027251006178376,3632.41216145767
SAU,-0.42330444013057356,0.9459793076176491,7.267476753491342,32.084717137788175,17.238519170584674,-20.355544663754962,10.926163596967926,14.079079967015321,12460.0
ITA,-14.279245035965856,6.5127137546296,36.902269223624664,3.8762536754393935,0.05250985114929643,-1.8606918408589197,1.577784563484791,6.454612594947819,32390.0
ZMB,-32.25669677684118,-9.27509198473068,-3.98999858779329,-29.264652691574124,-8.421463767324568,-2.899499060538836,1.4850128832721339,-8.104654589018608,550.0
ARM,-43.65037381447554,2.5458765585582204,-1.6818880400720178,1.0771136905927132,-13.790628139458159,31.332432880172316,23.067846972376298,12.027269214569843,1520.0
MWI,-27.55006374994734,-26.49077858669128,-22.95427461901789,-25.708933662976555,-14.209579539617044,10.314768225876618,-12.545962580728979,-6.043105097902066,220.0
BHS,17.297288293915585,-11.687472413629585,26.582887137596735,-8.773482599452464,-13.75946802891084,3.1920355714714588,-2.888105866423653,0.8601843375089439,23510.0
CEB,-21.336462178183833,-2.846357908835374,14.953174770046918,0.9631532349899793,1.4550893777787253,-0.029194859839742335,-5.374561742706745,-9.752319131752946,7719.61284624247
LMY,1076.1486954333407,-45.75154216036924,-4.3000706604514916,-4.396143225418272,10.05115203071359,2.306756649609297,-18.371717759592357,4.410977751957471,1585.05234488984
GAB,-52.496443249330774,0.0048568318654272245,7.233668124953003,24.070379142971202,11.958721577699372,-6.9631924075635405,17.514866315151032,-13.563663276041709,5580.0
DMA,-35.419634984807466,-11.868260417473769,27.028827201007132,-13.195327237498734,-6.6830970419659685,23.670248686869936,-8.658129262031155,4.325692615445581,5140.0
FSM,0.8465988299124146,-3.7612498093870563,-11.672104350998875,3.122414384042812,-2.6681764382150113,-2.102865534316972,-3.989029631386382,8.900044501734005,2550.0
HPC,13.4791132885934,-23.78030449890998,-49.18161426903459,-17.69608371655535,16.99267318345054,-6.442050186098232,-7.665207251077267,23.51546903570548,414.415656075902
GTM,-48.000035514552,-23.026739558158244,5.9977476130258145,-5.915664438693987,-3.1091392146423584,2.8382896218783253,2.1813722887664104,3.991532519951068,1990.0
LCA,-48.86411392625091,-19.820250544841606,7.01642147583125,-29.17006537488042,-19.939943712383805,15.808246162493694,12.817719237922,3.352009503842699,5360.0
MKD,-43.42430985520964,-16.411087939201185,-2.8358489367759727,-29.022944344580473,-11.723281879130072,0.09583385405818415,0.6456595440736531,11.64172985275348,3010.0
SUR,-9.403037386470352,-5.969567417219552,28.52864788128464,14.970287762105452,6.396691419715052,-2.618437952616307,-4.776822054311275,-2.979622167684953,3380.0
RWA,-26.214022118218725,-13.955726428485669,-6.652542500783251,-48.46950332721852,-16.636359629005614,-1.3903323254435986,18.382569663723846,-22.776503578135305,270.0
AUS,-19.75180594041925,1.6256751564626637,17.502442507149528,-20.123788051596105,-2.1068922598470574,-12.865848810167108,-1.9954540811587338,12.808001885635106,30310.0
GIN,-40.00032527894888,-32.80225547909017,-70.81077161901138,6.968295298032022,6.298772334501124,-1.6742923722132632,-2.6576157579554653,4.0843624355342225,340.0
ECU,-35.67735231993711,-12.515175110956802,10.779978349019562,-15.537023348595818,-12.537676676726646,-0.19937186259354897,12.044557821705817,-2.3681360364677304,2900.0
IRL,5.037964531761118,2.1574337867344138,29.51447643060955,-2.0271780301384137,4.526446834385211,-6.337180246124891,-10.386411811138679,9.542936812853092,44500.0
ZAR,-32.37043841738174,-19.472977169512383,-5.655642021875404,-12.906914840473346,4.022831062964475,-27.586983793896994,-7.97315225396105,-11.234306830573306,200.0
HTI,-32.64138854243278,-17.763577878005677,-0.46718766439583226,6.773756236913227,14.022769046027992,-19.13020856806649,-12.18340792485282,-9.945294440766649,420.0
AUT,-15.162427702719066,-6.659003830769114,17.148533028377585,-15.659647778820961,-0.31853744066941153,-2.4169026570472614,-7.179344602160898,14.028692116343164,38500.0
MCO,-2.05170781205335,-0.04188812328114165,-0.46740770598496606,3.372443560228945,2.8155433661095977,9.39336863537012,0.8552316191516108,3.1019937463948675,128380.0
OEC,15.621951392271185,169.8687957488283,-25.178152876546285,-20.040914888921606,21.47453452150042,11.482802634035844,12.394800988772623,-24.473074046820035,35995.6658982199
MEX,21.11652279991106,-4.891497918297414,26.654781544588403,5.051717011054505,-10.888462446486052,-3.698662755502674,12.79444009371908,-7.380093957661997,7720.0
LKA,-33.824228161157336,-11.168154289030666,16.208786162329194,15.929823197281225,-4.245803808369449,18.01928301883471,3.5590648186202856,0.9984233141928422,1210.0
MLT,-0.7202137487943988,-10.365379890100531,29.437008397995218,22.226229390526047,-1.8687548515973973,0.5836065851065699,-21.706933068017246,1.0746049428439253,14390.0
SAS,80.14295875086911,-6.870420611208685,-8.62515737077701,14.760347978299354,3.4945621554125115,17.02420198610933,13.36982968057667,-8.47492918640821,701.066185003019
POL,2.9257617468991075,-13.850391821765799,18.818339020237556,16.55416090667188,8.63625210752382,5.341603451931292,-1.7847858618313936,10.89725819121059,7330.0
GMB,-36.290004752581424,-30.497731628584084,-24.972267685093456,-30.88518194272205,-2.842006441729196,-0.9159207689248489,-14.021266875729026,-7.222815966508074,400.0
PYF,3.8104396796103757,7.306560906216215,-5.568200825913175,14.836284041757583,0.21739474475076734,0.03998747598575606,-1.862719052267151,6.821526247736969,-357.9913163310848
CSS,-13.385112929467207,2.947072306557075,10.19780487734207,1.8020022992122295,-23.82506535539289,2.504667278570069,14.752123420885594,5.173933647758507,6606.76580647411
IRN,-12.343452986766541,170.04835530390417,-52.886281054658326,81.6913623275159,-70.37622295615989,-32.18809401975061,-22.322158301023794,-11.977604370655087,2910.0
THA,-28.437006638216623,0.47003963765859236,10.926518992891921,-9.732429336073718,-11.641512499080562,1.3751956691429859,11.92487227628252,0.8665491368089518,2770.0
IRQ,15.506353500358246,5.468969443421386,-7.294391348867064,9.823014825370697,4.170268401133224,-13.82241367429854,-0.7621298691309976,2.720980989276481,22974.178766960245
SGP,12.170670311771659,3.9194501371891266,1.2974473796442771,14.513932053946787,5.7543589926784495,5.585729027136707,-8.674776839413642,16.93815945203244,28370.0
TTO,-17.042061552822407,1.5885519800415855,-7.3173545236037185,-16.563275088217015,-5.064961156139789,-14.843629454582562,11.345016369821654,12.03088695426479,11210.0
CHI,-2.6936919728706,-6.380559762990655,4.5227166754798125,8.609679898801527,5.37207942067274,11.016960260512233,0.27159657623308336,-7.98540567548517,55320.0
GUY,-35.12043646972069,-12.377561045904972,-6.8331257916558386,15.32554746098771,4.74203552001244,11.45363364226393,-14.20006350847205,7.632000388865688,1060.0
KNA,-14.399260736983546,3.9523561027214886,8.050489881545943,5.2709535879139615,-3.66769222974588,-5.815374924437495,1.175922304322996,-8.328455842676076,10970.0
HND,-24.766972756747442,-15.674361617299615,-0.2840107562937053,7.076648076107971,-7.314497164097392,20.89897380052759,9.496334350151443,10.692389039474964,1390.0
NCL,-5.389567671496863,-4.136185103575922,9.339836664269033,2.7366488059276093,-7.469681514364494,5.584204262583801,-2.0866053677271332,-0.4374169045582455,2456.0772828608606
PLW,-15.897086265195432,-1.5459224015718218,-4.006402906657329,-3.725241975975988,-12.507369319694313,4.1465115372585295,-10.46338193106233,14.976175149808842,9410.0
ASM,-36.890522991777466,5.558219129311663,-0.7890512339782413,-2.2446268920974854,12.764464025082098,22.09984674577105,-11.268763771890708,-6.435015596160425,2388.8212543535556
KIR,-3.6925100196998666,-6.08459224282187,14.104550279885,32.3542437459547,8.335555180558742,-1.6389359365008878,-16.86968760594838,-8.524461107624155,1760.0
DOM,-41.20335473254488,-15.260486317030132,-4.484005431730085,-9.599494804162745,-5.525857235832065,3.5653788369322648,3.047566533455901,0.6746893642375014,2910.0
