Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,NY.GNP.PCAP.CD
STP,-4.17987249061892,-0.5465858996173274,4.404401651717134,0.5287662141806241,-0.5179546092415294,-9.620975168523207,-9.54626435278933,-36.94946007203863,4.99482743593899,5.124310223196131,-0.6554859917726956,2.3312485900410067,1.2734201369656577,3.0696794193208037,-0.2618513150575602,-0.22156514699978835,-0.804832054538259,0.678520830498421,1.7994542633480632,-0.10877134468684901,1.804693341302513,1.2118761709225048,-1.3529208451284709,-1.2684267048277413,-0.9053158104251715,1.2107452927850928,-2.8605756165654808,-0.3118276255914555,-1.9232520120345353,0.9367329339510141,-0.3663026191442443,1.892750720567566,0.0513873271827914,1.021094129641657,17489.833578089085
BTN,-5.139540689121355,0.15702446776780613,1.840468680138812,1.2744241835788568,-32.94552648559304,-2.5601251622558583,20.345402288905877,-43.08605271892688,2.689092174304087,1.5656990941274687,-4.836260463252083,2.7993369953846026,-4.234468221470137,-5.1919477121312845,8.544962779663917,-0.6780857418429411,8.02522699565291,2.5283981798902033,-0.4800982894857304,-0.016109265890558055,1.0624058868290762,1.4428403317226395,-1.4592488511093733,1.1842710351393129,-0.9864983077611085,-1.2237776267841136,1.4134592962408434,1.6554704690308306,-0.7044544602241976,-1.620478663046317,-0.27677928624259185,-1.4145663002100954,0.056506350342878625,-0.5948255962214458,490.0
COM,1.927243005671097,-0.5405795475368501,-9.767933669316479,-1.1622607504004518,-4.13428861875961,-14.449990991447793,-12.657474413489698,-40.7739128542733,4.391497953153414,7.481230311534654,2.9273323603930548,1.1749577566707736,-2.0911936941193994,0.8030310673880359,2.746544066181656,2.5044927917577606,-10.055368388000543,-1.122043887141759,-0.26126456892800987,1.1750879966907042,-1.2097958441908563,-3.157653350241055,-1.4462473191824405,-1.463977484122256,0.6943399529544408,2.6353229906687585,-0.4625071779057188,-0.37894562094993545,-0.8492537561679357,0.20350551669999536,-0.32399666867100135,-0.7784468316935832,0.052397784875307954,-0.5965056197635581,450.0
BEN,3.1931510955389677,-0.35071727257765895,-48.12558267351772,-9.188776425881386,-1.4967574879374472,-20.382067025315084,-26.710828753049384,-42.94998587713625,8.193611081483434,-2.2743190473377113,0.35941304464423873,-7.9782907010291755,-0.018984672095082367,-6.877052494288288,-1.5919565031863574,2.504520976447778,-6.976360909370545,-1.3880894706293287,-0.8452477091317105,-0.33671363909337004,-1.6320429396970992,-1.606933494014794,-1.4616238856567627,-3.6357922448061677,-2.2585126214027103,1.1575227379991582,-1.7675895543456117,0.03695409648125536,-0.41748813549941277,0.04070107601762363,-0.5578475517195517,-0.9389755307470142,0.049551111869639224,-0.6462953204524008,310.0
PNG,-0.47771649626744195,0.6882682243419119,-35.65634654634979,-3.0136502457507746,4.930801668598299,-4.6965705687320956,7.767613526095557,-37.94796466862431,-2.2097294169773956,-0.10294361474971686,-1.4230221986749196,-6.560727400236924,-3.4444544971331146,-5.225759348193666,-6.820226032253421,-0.8114736994912,-5.704394835680417,-0.9672189129420582,-1.0407661714668084,-1.2012817970858083,-1.7970695472534821,1.6990924375826575,-1.4284541845003143,-0.08923016728543631,0.09650008379020117,0.8073231222433981,-0.8018747606823052,-2.195275681552783,-0.4434001074343179,0.9475807806274431,-0.1658240644497682,-0.4598591042270963,0.05543118021641837,1.0512261209930658,760.0
UGA,0.4036119914336862,-0.9551078317694425,7.4599387027226,-5.444803747963093,21.52567689281119,-13.408826552606275,-14.26625833964802,-34.22323022908435,9.155033616427161,-0.36624893989952184,-1.1525015783882147,-1.0807687777768948,-8.031462304666722,1.5780825275566035,-3.102964651347241,-0.4916698083368502,-7.817869480145618,-1.343582663910701,-0.07169821591606823,-0.9956098465630883,-2.88810329260546,0.42460979118936154,-1.4696283897139342,-1.8520574847109244,1.9948332847052797,1.9600702551674527,-0.11657692258045471,-0.9656999638759234,-1.4014631445248245,-0.29478695775837804,-0.16476541932478705,1.6991284127862112,0.21274036625499046,-0.7062508516284571,310.0
LSO,2.8552914032371595,2.6387876946544986,8.662323250705962,6.212220358927894,-8.60200872452717,24.12867313736715,-13.877853540433437,-40.7365018971611,2.002803039672061,5.409291003900529,1.8623858655843308,-1.3164680797535295,-7.04793449779088,-2.7529596670672336,2.9790744892950722,-0.7989886278372569,-9.481420317535136,-0.9193676833720642,-1.9956153053081127,0.5311181116723056,1.272082735444756,-1.3673597489607023,-1.436096951152375,0.8804249676780719,1.4270211607961436,2.0538118412088124,9.088461380364471,-2.6323585017018765,-2.309482145314447,0.1645129511727299,-0.16566284971522643,-1.2921386686664318,0.013178005378310957,-0.6541997463058998,420.0
MNG,0.9088289017909162,0.28166892543159944,2.319957643218511,6.9787759801200355,3.4743611594467065,-2.1192911589596584,-1.5073289986331035,-20.396122907926003,-0.02798015052860503,7.398398904043065,-0.2821341899245653,7.514426258082182,-2.872710270001231,3.335321774928935,6.444202350255718,0.2905131149969928,7.393908855596603,0.6057210493743491,-0.8503149928420274,-1.2847489642979064,-2.315965207242356,-2.402529993894824,-1.3078304038790822,-2.517221890157178,0.7023560345089931,1.7539951778776603,-0.835268666638215,4.8243013038481335,-2.2232995016503976,-0.5954631927674667,2.0385966654066894,-0.2501842615100891,0.05543118021641837,-0.34938611036968337,1520.0
KSV,0.2713789702973828,-0.11605776690433232,10.737636205861573,2.802166288551652,-2.135742490652921,-2.057665740629936,5.279997779902635,16.870827813565658,0.14013297699571642,-2.978687630176837,-11.254790985999907,2.1542268716874995,1.0812038437757239,-1.200155514253932,4.309793642918322,0.08860031096448376,-3.0418477929454903,0.6368952663517566,-1.2165855305941435,-3.7254033043965773,-2.1331132355691005,-4.278427715867903,-2.748267031211371,-2.2845768035215386,0.5179002830086641,0.733496582968277,-1.6359421950119888,2.3034218915519595,1.5592196356636743,0.7138042923397815,1.7324200308486246,-0.3728688602622487,-2.611601935494688,0.26997145946240036,15274.114321589564
COG,-1.6177146554961075,0.4325084893372578,25.293416141613026,-3.749860923402722,-9.079343123023522,-18.795405422644752,3.0475740892058116,-31.04635896822553,1.9668374736374112,-3.993469105901615,-8.831879211517094,0.3896554789815393,-6.0339467792581525,-5.264239623019754,-11.03762034705571,2.504520976447778,-3.9135279515194252,-1.3979194571825426,-0.05131821086499061,1.8613671316090228,0.7708138955224306,3.8035343022367645,-1.448048311475716,-1.8524800474760674,1.000641109190448,-1.9118068173102987,-1.5187285640427575,-0.6961888662886747,-0.9172062622592463,-1.1243697792109149,-0.32741283336721116,-1.0566965767217118,0.05672205845602425,-0.6484510883748219,1040.0
TGO,-0.06364500844836346,0.07963677888915337,-44.24531812231704,-7.048477821023179,-1.6822426878599692,-16.965256945536456,-19.245847227152037,-40.88741419209434,4.44105686064988,2.0179945955253875,-1.4275304792963441,-2.134250804989189,-0.5912819608406437,-1.5947854184478718,-0.13746416377548473,2.504520976447778,-5.931358538194438,-0.8091546853006306,-1.5223649263847399,-0.2185862439173703,-0.7491628822426648,-1.5591698231731774,-1.4633071105489175,-0.5682376679238614,-2.7751184808635103,0.039613898872302045,-1.82455581955247,1.4890944051986708,-1.2465103451551018,0.13450198953624845,-0.16577716908783893,0.266804384408504,0.041949423144816506,-0.6351571305083048,310.0
CHE,-2.6670718153566852,-0.028582163322598386,6.133750290803718,-1.6243953010783867,3.2907176969198035,-2.6632392918251133,7.7076068959495805,0.7197088570292696,-7.00548083177813,-3.0409021454244,2.7001718410721463,-6.277010546043314,5.116565656936629,5.181407898985214,1.700102209899885,-0.8050183460450262,-0.07982262429078507,5.092155356963195,-0.7397692958307984,3.151263643096627,-2.1405787776982668,3.2064601078880375,2.390691929590035,-1.2764288218144801,-0.41238601071422964,-1.7006839755212881,1.1514299345422647,-2.9860541778580005,1.7681156018196336,0.7724679755505809,-0.16588984110898747,-0.531603323663794,0.14364029447234866,0.19475812446015558,25630.0
MNP,3.840946821958882,0.8035386942388045,10.420344655584529,0.6967304206705598,-11.05424522341192,-13.282010683224915,11.720963700436663,13.537567088941751,5.795865958308651,3.2740829659829283,0.9205264389354513,-7.27582919718732,0.2883217905541872,1.2427392822585173,-5.406229995434371,0.20408725273600453,7.858120850775474,-0.9889570600387791,-1.0808480839168564,-0.2824480614029092,1.1985634067297144,-1.9137668234256575,0.15706152223410189,-0.747073281625313,-0.000958353415444313,0.7302685979128067,-0.4559352656929877,-0.5948784366031215,2.3409596511740967,0.17693102336400315,-1.0099296690468824,1.019692269643598,0.2401394359413128,-0.21977698388821454,1945.5074247058928
LBR,-1.641971448884604,0.5975552803545394,2.649980279014323,-0.7460980769185035,-0.28578269558864844,-5.654822708370747,8.269346465153445,-36.31938820432422,0.5211537720432586,0.02938779932415203,-6.6169779869881555,-7.114489998471217,-5.67692533800778,-1.2311836740813336,2.9153723370034728,-0.8104544221573111,2.4134419015016144,-1.4018291129845402,-1.616984407964684,-0.2525039424515573,0.6965514069588955,-0.6049948728110368,-1.4567025122382367,-1.0412758682720018,0.9121364375000495,-3.788124356583485,0.5665001358090318,0.42768822861573974,-0.64898502143076,-0.7778717075031654,-1.367003434993777,-0.8206520357011329,-0.21420396121561902,0.26185471547306954,360.0
PHL,-4.933314769722699,-0.36378738426303747,13.071277399143419,-2.98643258285285,-3.171799597168092,-8.701827613552826,-10.27707639402045,-26.92926326799812,-0.8722504694479651,-6.296437970175052,5.796969187939881,-5.434416282510082,-3.3506390735579457,-1.175201712615421,-2.8050073457837463,-0.5938986879965138,-2.6620994901232464,-1.0603790349862714,-1.6439008564588369,0.23897278461254495,-2.324355977416857,-0.6422647056051697,-1.4079018703057091,-1.1599053085586872,-0.9422415438007625,-1.614242933794909,-0.9000664691965242,-1.2371742583552572,1.8440580501342168,-0.391736049227508,-0.165910414044045,-0.5836720101752958,-0.14595661056775602,-0.5778141713490067,600.0
MNE,0.5243828397285857,-0.6958532080572103,8.349667340801295,-2.969325637868173,-6.72479078534453,11.198389204252207,-5.702700976772079,-64.75799483332193,-4.267759018086295,4.313600429272271,-2.3415185534691223,-1.8141736886339164,0.773637353866869,-0.7612414875097595,-0.08355107737322354,-1.077970846685669,-8.801436203711736,-1.374061366889692,1.0918494158430478,-1.2349587333080212,-3.1990709452016945,-1.8961502947718323,-3.815131354251532,-3.7081379976455895,-1.238404498857913,-1.785916792787026,0.6140612758054399,-2.7511346235264496,-0.6588507321700866,-0.38950868102104413,1.2241193206706236,1.5548400252842363,0.03523213768389088,-0.1113974741001447,10306.198193061711
KOR,-3.2231889682458705,0.22813082534351842,18.91477081288817,6.704237023571789,-10.810654648402302,68.77805781107014,82.60433521664383,-11.366814524398107,-9.14726128940906,-2.9177792438360903,0.5632498370725358,3.0977433603964344,-2.398452241577163,-1.2392558168735757,-2.085456560171548,8.281860475722334,24.271781095249757,-0.4487284169149911,-0.31484067376234376,0.3896232650622569,-1.3991330912328357,-1.7205680830447045,0.15274943499792504,-0.7683268258544451,1.6081501989466158,-1.5636416848624353,-1.2626323938728168,-2.2495721827232966,-0.07030142827778685,0.21524176996515879,-0.9179594275704728,0.35746683329972184,0.34864658885454103,0.2998087777057446,3600.0
