Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,NY.GNP.PCAP.CD
FRO,-1.4986710186814602,-0.785145600771233,29.26694515027775,1.7466535699220405,-6.032463812477884,-2.9605189610864024,-9.957468881923596,-4.650597061353955,-3.9196948431468113,1.842664527058584,-0.5667322875453357,0.35349781187449564,-3.0582421024392854,-0.39490699586001177,0.0916660851916325,-2.960372185920254,2.5030072984113803,-1.2725711606057852,0.5993112400367392,3.0970855345289623,1.4602969007389648,1.023448529405631,-0.873715545597899,3.5160597881837465,-0.15817585231857767,-0.15531874304053928,0.27998665722843596,-1.8635701155161881,-0.8005108852483579,-3.945660634508746,-0.9049086843400352,-1.5504929598638817,1.4710802154915286,773.5233203021635
DZA,8.152823158781448,-0.17288456931346402,-6.920830892219077,-4.257972819376567,7.785259157674129,-4.827311470780914,12.982394529388339,-35.40919522794488,1.8231206346870976,-6.133552178576796,-1.5890440972731295,-0.47062399794093734,-5.214254358294735,-4.013771427378222,-0.9096737399530466,-8.15433432472477,-0.17848629791014076,-2.254825789714917,0.4721866934473049,-4.44509194277733,-1.1166227433089992,-1.9165491205553302,-0.02201756446405362,-1.926739594588217,-0.5123555209575814,0.004301091305604854,-1.6823145687742747,-6.256964508005634,1.3666322396402277,-1.9569345957525681,0.0041227508115376016,0.012863575604154439,-0.3906054315803032,2280.0
SYR,2.068591440813765,-0.560440306032752,-4.139041291127251,2.186402548657573,-6.8944579766359135,-15.097145655107132,-7.406152922834103,-41.33588559931997,4.218563307067464,-2.370243429944173,-1.5343721418119987,7.619001036850947,-9.629499199719223,2.1994720190905084,-0.9165475905076443,-1.5390248700591962,-1.0876648763000096,-1.6604259047691046,0.4200104670384696,-3.690976863517475,-1.0000184859839298,-2.0595032608216837,2.4555173507415047,4.229446084645314,2.790224567022458,-0.5051262542883578,-0.8225844016534909,-1.1488301111965262,0.7926689959937343,-2.001235045127213,0.5810276232296248,0.008494517825537104,-0.2990392480134759,1740.0
CUB,2.8853489038650193,-0.0007635907836823501,22.000527395090558,-1.690689597901092,10.831288858987563,-1.7065282531900245,4.534038315505804,10.238141682601116,-4.814995737752253,2.1920110100218446,1.2886752293700008,-0.5899332456465658,-6.598807719542238,-2.815597852527977,-0.01791796286333619,4.075053389286677,1.0247894769327135,0.5276521560013271,0.022037894013552863,-1.2980677688832876,-1.0820466896795482,-0.40873175489538954,-1.5295181915591947,-0.1200097222178027,2.645230700544424,-1.8588742082058267,-3.0641408402552237,0.23853252796208713,2.3114306875243997,-2.011573475829797,-1.2945443986163774,-0.1251843326056941,0.1280267525643672,2340.0
MMR,-5.130085799528434,-0.6294617666532306,-17.80363525495379,-5.222173845570799,-14.041907800130604,-4.787452653945951,-2.737119166407659,-34.54085983623107,-0.22900827435474835,3.381213715634141,-0.2847166019825378,-0.6201793692536106,-5.907989081401175,1.6091829354512275,0.4975484818123173,-3.0942772408302535,-1.1105047888333885,-1.2247601571270468,6.951169025644138,-5.695943054822726,-1.269492957043103,-1.9322744730874912,-2.277213639524855,1.6144426214071776,1.6327434471033202,-1.121745138721041,-3.1487019280966324,0.30219318408621976,-0.3282374163663312,0.13688983713978198,-1.3195323320411252,0.03212220113090037,-1.2893178473237714,8293.506061330652
SVN,2.017575497278316,-1.148048666286977,-0.9254622915389267,-3.4496201270269933,13.982633609885472,-11.780785454475845,7.6606013006271745,4.058558337341128,-1.8266112589187005,0.19759292705345954,-2.1437742071857615,2.6303187375880785,5.331796798219321,8.635527319142284,-1.173893254410683,0.3490427039531537,-3.5971379851785015,-1.565368403866331,0.8138403448317918,0.6462754359099042,1.22225570828527,-0.9995930065696236,-0.931002201172745,1.4286464255033233,-3.127214876879518,-0.08214907831683327,-0.40766735592543163,-2.4706275566993,-1.4116980072225087,-1.8084292405774152,1.8049609663336916,0.12198629055870941,2.875813057852972,-738.6025502505072
PRY,2.7893802308730167,-0.9871276078754736,16.279107995616954,-4.72241131515268,-3.6310254119902377,-1.7802248848635074,-8.212480394180513,-45.56647784264239,0.7083304357969988,0.9901408446429416,-1.7498292558256547,1.332234967862136,-4.897852605070602,-3.8555667649920227,0.9196989455137742,-4.832400838653219,-0.43556573597776943,-1.571640645521904,-0.8374980283560235,-0.37227418411868374,-1.1376062489314003,-0.4672414535419054,0.15640383674509112,-1.3764998551597962,1.8817309652058123,-1.7730494392377785,-1.9275434646060918,1.892134425305625,-1.0982183846896494,-0.7979888299175288,-0.022343021928764466,0.05655488387984102,-1.6324347809957314,9938.21053558245
SDN,0.9557204328251817,-1.0003715151500328,8.05534500108637,-6.58532639408375,10.060514307740574,-5.779668400244951,-13.142803069932347,-27.12094300588655,4.163093723645381,-0.8833056636067909,-1.5754360745181235,2.9102254713649227,-3.8254971437058494,3.1758038573947465,-0.9754232290056624,-4.675254067852889,-1.263681375086588,-1.531040550630686,-0.46990408077722357,-6.729566380622077,-1.2601781709008832,-1.9884614082903767,3.223804048344465,-0.9842655331330012,-1.8227489334998799,-0.5332501442895835,-1.4472767928147463,-0.6933829543676593,-0.8070753188928274,0.1314502807150994,-0.3774902851893869,0.23275552887608056,-0.5482051068592749,470.0
FRA,2.8855715074109605,-0.5837319935478168,27.078398294538406,2.8522931935267084,5.310193256621511,-1.618150099310033,12.704358743798673,0.2675248786862875,-2.5923334604713713,1.1471765884664724,4.999319722938885,2.212699259104925,-3.2362085701721535,10.411542198556859,-0.9318700674447727,6.605012795906884,5.694305118623607,1.1170598992894645,-0.6869010114838822,1.5439851241918445,1.939381670746565,1.7492700952975797,-0.47866946738182614,-2.491235121283583,-1.0036265108288736,-0.12782486859447212,-0.40253155871791174,-2.858333925651911,0.15593883391336866,-0.020036086350928364,-0.029163580477572386,0.2679147196372628,2.665300538240947,12060.0
BFA,-3.1381792031037308,-0.9085984992359887,-84.20390239005654,-4.211659489753748,-4.844321660291376,-4.729796073608921,-9.568975206806197,-51.06197509533607,5.050427976163809,7.781767421190109,4.789310816494319,1.5065520516912563,-3.2026739048047643,-3.117985680991324,3.7303755139740726,-6.7737992830036395,-1.026651433324909,0.9301395946048459,-0.9899414007345014,-0.869742730973973,-1.2708027618556088,0.6057437777493964,-0.1509446118025349,2.250266605708836,-1.1878220241808746,0.29937233553327897,-1.422913898953987,0.5777357081502938,-1.202180215615925,1.3470832755589233,2.066121326130262,-0.08676058420989541,-0.7206713707548154,280.0
CMR,-3.23719021334874,-0.7097098791480757,-23.154678130074647,-5.806985912224498,-11.942507654311992,-2.693958492935399,5.058502763722832,-47.29647308598981,3.4567059949062293,-5.032318367981874,-5.3397713088785155,-6.500966607854455,-6.696703533548802,-0.1679814911836815,3.44056797613292,-3.9043951436108655,-1.2200522052444365,-0.3039160032975892,-0.26166929706484304,-4.1659248108454605,-1.26079239770387,-2.0562111052811867,-1.2571783441089825,2.194047089717241,-0.8096169955790499,0.1979006434008801,-1.4612258737914996,-0.7534038021260341,-0.5289445067726654,1.7666860165277525,-0.027054149192387973,0.0318709127383499,-0.6318366027634568,820.0
GUM,-0.9532269832472204,-0.22830415650648686,-4.066789595654238,-3.0989121657780796,-6.413689244267411,4.405677502194435,7.501201863203551,-28.940444784312106,-1.6899028604095536,2.8198511173325267,1.0591635047227237,0.953563681809958,4.151435204225487,-3.1860582339037866,1.0736179863500181,-1.4920449642679119,-0.16691500957925978,-0.6334526386520416,0.3669867205756912,5.347001999861461,0.7986655129061301,-4.1454315981799965,-1.597820590166732,-1.7639133061254784,-4.355750360732642,0.34315354713870083,4.333129959443992,0.2245542022532025,-0.35285176455946043,-1.0383905454774256,1.1056494182994396,0.0721274593228379,1.0063921587297884,9794.237112751638
TJK,2.594420149488211,-0.9054946240428937,-0.8678571835097869,-0.6953338323628862,0.40058438677766617,4.63651487369003,6.706513272627739,-1.4759281961276498,1.395816032534024,3.550865115693874,-3.846996824341897,-3.2560117093819927,-1.4624495070474117,9.495689440238321,0.5056865213259374,-1.9361539808077586,0.9501990586601781,-3.727490288626923,0.4370911886646932,1.7991034567236026,-0.9938425662965997,-0.07836432797605974,1.3508437999802854,-2.7677589500142465,-4.423976728898657,1.4516809453515882,-3.0750606074248203,0.7383717506273079,0.4999778874347476,-2.376219251045338,0.08228020416540584,0.056072030311597236,-1.9036964293715577,3901.8673002971445
ISR,-1.3500461977254616,0.017638755196818016,-3.4086935226827313,1.1365763735094938,-13.064742312919641,-8.104755625995024,0.8072053494050881,-0.907709129023876,1.9264969815781448,-9.065550244592494,0.05150285231075169,-5.365660240740334,-4.216406464503291,3.1128793399995733,-0.9750888630943357,-3.3154362053363524,-0.4232159006090421,3.010983237997989,0.6067435091674895,3.455157084471157,-0.19182605597534796,-1.977700629294819,-0.23868151791489844,7.091197269288272,2.1452571202394304,-0.7249915169118957,-2.912094485786489,10.125286610954662,-0.7716278525786915,-1.7124803852756798,-0.02941761561675846,0.07395003065834203,0.1974902403182424,6010.0
FIN,-7.009767885768806,-0.24124266664951952,20.577849078578915,-2.601003225592784,11.79720454494154,-5.214374531194207,0.25725527659040315,-12.795606501229377,-5.118917600954663,-2.0386514110557377,5.9249345785011185,-5.765062455275633,2.8590433817604866,-1.4008238806390436,-0.9427936939515187,-0.8667303402160116,-1.2808220630763807,1.9136526454232616,-0.4762704434440863,2.086693286634423,16.560024161168045,-1.7626267784804182,-1.2484991886603063,0.3262844627641473,-3.675030426911892,-0.9259433666131797,-1.8450017799560243,-3.5145900696176335,0.7736723397733611,-1.680020116871323,-0.02719236139246325,0.09117278191172122,2.9648970149455507,11700.0
COL,1.165028764997264,-0.9367769205807177,2.8115125697663306,-0.7377118147325785,-21.163298268288134,-2.8969808960052594,-15.535825785327424,-33.61594719581442,-2.6653971413601902,-5.789604287564491,-1.0966133362641202,-3.6723226886718656,-5.229891057393638,1.8152059503054296,-0.05769988021263514,-1.3873026351690303,0.4210725559059515,-1.7251684256018749,-0.45220511293131466,-2.81878489004277,-0.8925860992289373,-1.8552244390638712,0.34678398054409293,-1.7205340030973546,0.9914488628380331,0.030271300208932705,-1.6145282301676027,0.6590273304838921,-1.5636012780835293,-1.7410766087740717,-0.023123572430302476,-0.12810409919006685,-0.14817803470137864,1280.0
MNA,-2.3338559217931705,-0.4221208242640546,-8.549448310668396,-0.34117031540138226,-13.634739903641508,-1.2390677769317793,15.308122487085715,93.48330471385063,2.47354956918235,-2.7228635572508413,-2.0261478007221885,-3.9133461225209487,4.9819908961158434,5.082450196044626,-3.0768206042617074,-5.276266039984441,-0.0686493075114209,0.9076914907550512,-0.7928149754814053,-0.48262854309576997,-1.0510416954724955,-0.49833734984025185,0.9997633156333405,0.5432029598016128,-0.5275592048094759,2.0234416954884105,2.3576013618628,0.001885092855395825,0.24215025120883432,-1.6041032483315791,2.0035210964143038,0.6972058748131065,-0.47880403821304673,789.2234724107329
SSA,3.1627596913460496,-0.37271974314024586,-19.380851432580123,-2.2237749160550866,4.004356842384655,-2.2023046435971176,-2.801560441647774,152.4478465431448,6.31981055928996,-4.565787412840157,-2.030634239780881,-2.31432825878315,42.22247717150366,5.321759770039489,0.14233164388255226,4.037674628044727,-1.4005974893469062,1.177986216376075,0.67296212740499,3.8241146791948077,-1.1549051859454393,-2.246695995465651,0.5348795965689846,-2.550388908021817,-0.843562990355543,-0.4667863076639708,2.830732153820777,-0.20837218865622764,0.41961844683209093,5.425828667829481,1.8026682171119082,-1.0929485275625077,-0.6464762978774775,680.220446276122
PRT,-2.0518285073768965,-0.36768326919937183,-2.5764496368701186,0.12726656140326256,17.67592497284597,-9.818392964498434,-8.578183475481646,-12.82640780078864,-1.7473972638838253,-4.173582747405217,-0.05124559302182108,2.262985784356535,-4.455360506894823,1.7315410561308395,-0.5549602497890207,-0.18814863033632623,-0.5216510345553749,0.6472265727249993,-0.3609025223897776,2.8110538805766705,-0.34783346219706607,-1.7989923345835463,1.504963783333286,-0.9989373899611517,0.33504725207163943,-0.18968393763236965,-2.44398796259503,1.682657482623492,1.4244023829762913,-1.806092406213213,-0.03257141122142416,0.02318247046801474,1.0010534711576373,3230.0
TCD,4.45390052102847,-0.9811868752333587,-5.005612451253618,-5.793049468870381,0.05796449819674454,-11.539990116235728,-14.906668734349951,-73.7433281801983,5.065854275529134,0.6174392793547689,3.5295840418624627,6.859860237525556,-5.818908677477717,-7.166247536356413,3.7303755139740726,-6.58976724099296,-1.1720729888965487,-0.2129184736384121,-0.05636088974999841,0.6663944159147954,-1.277650503398181,-2.713394663908695,1.268261676341424,1.5378933989131913,-1.484372954595156,-0.6004950017775466,-2.3698525201251703,-0.038148980687418343,1.655134769510407,-1.8365601936788172,-1.1013967230176536,-0.023825260197727464,-1.3440023366806393,210.0
NAC,2.069769430454426,-1.0693561792702575,26.241265119839788,8.223702835084175,9.06022172574115,36.9589152203833,24.271296647705615,-6.698372354418848,-0.9084854835768018,1.8968942625298526,7.512903899352109,4.393204236354215,-5.474029583914538,-7.43100396865996,0.7954470996974403,11.78554293288818,0.33859154796894897,0.03624889878372295,0.13825791315028846,0.11484321862477986,4.365489709149017,16.485935554171462,-1.542669552166188,0.21542445364820878,0.4908016416028371,2.1132037656736813,3.9364597226700253,-0.8963140758767947,0.3127924674697321,6.052201006470224,1.254859388449415,2.7422711672352893,0.41242469342097055,13999.7202551216
ARG,2.58774947955937,-1.09517505541766,12.159809852106541,4.240210262407904,8.50384691857526,-14.274936071562868,-12.499092601781935,-9.131115136194069,-2.312653296519521,-0.2753849365243708,-0.25077534809544744,0.5761748012914462,-4.875619128003777,-0.7930234068004426,-0.9754363753955733,0.7698195240324274,0.6796822392619216,0.825972841968902,-0.7699633263587216,2.0307779808920103,-0.5918702122770236,-1.0862996962134852,1.623934456349919,-4.163500080983386,0.6419911826403013,-0.8707160982215797,-0.9262982031189445,9.231657075124753,1.587962814616263,-1.0491031356441554,0.2881793026074434,0.1743156373283184,0.9387749622732751,2570.0
WLD,-0.4927500560789986,-0.6931955574898077,76.72917763497705,34.95467388933232,-17.11617842686392,125.03159421217335,74.55736041550243,99.5085254839606,24.79818163989232,13.696068651295967,6.881718398362907,15.307869727140321,136.4249490253734,17.375364364573212,2.8673431437077945,51.423650887188955,-0.6926221859662732,-2.076239317692185,1.1842016080465245,16.609705513360545,13.984222245773445,21.477839492840253,1.713278597982468,10.282806743343556,5.346776491816085,8.019022236629358,22.355763320642026,-2.378662070760007,7.427041880336249,19.041187786299055,-0.3566232322249202,0.07204783596589603,-0.6138721857510054,2564.30280033304
PRK,-3.205497694211707,0.5348948449823359,-12.934402923423772,2.5009940801914414,-0.27899666964614556,-4.434067423740262,-3.649244458725528,-19.361532049408844,-6.2272764292964355,0.31245175264864483,-1.308231914461872,3.605287906982748,-3.9282783179274974,-0.5644988847772202,-1.8871472637602118,-2.257570988682442,1.7786277710393301,-0.691092084442039,0.18429031664410178,-0.670396473860934,-1.981256126302907,-0.8329114083402396,1.1634256053680592,-1.0921394861320786,-0.8488098049776953,-0.8122492096541168,4.385594267850068,3.655056943410981,2.28844195337556,-3.475013625252286,0.27537999768378196,0.07204783596589603,-1.3868073864780603,10260.07561943685
EAS,-5.090307027708476,-0.6352401104385307,22.066866406411325,7.0011165261783725,-13.426590071218971,16.86934277210003,22.57387082825704,15.826269525320882,5.966363794887581,5.204931856351107,2.538130281378989,5.707766691860362,16.754563072052928,47.30177644563551,0.04574494025120679,6.883751138705413,1.685269188300895,-0.6173337550808221,-0.060856646651163464,-8.610708788831992,1.7543679426476038,3.163556427611835,-0.9322391627676574,9.824270152600423,2.0916505190212744,0.4877831350943351,1.7611750236273707,-4.8495726527749605,-0.634552266607276,8.474884825751147,-0.5045471325295195,0.5930987008563757,-0.6487105098995711,1281.333476214
NIC,3.8090785577956554,-0.28991918736211414,-5.194760666330928,-4.223979026247453,-8.044861898661939,-19.091154757010756,-14.614681548129155,-36.792311962423604,1.5882338558125932,2.883981731821285,-0.9870190387000826,0.11310084101759443,-1.7092493563697055,3.3266009930844866,-0.9754363790711604,-2.822839621443678,-1.1586309407095625,-1.6833928013766233,-0.13539358848065886,-6.247568311949518,-1.1965539958494242,-0.6599371585367395,-1.9300033719359595,2.035969158933689,-1.510308015648603,-1.0794901569459667,-3.974995708877596,-0.1938773163995579,2.2354750024144763,0.8342402945899954,10.072985825647002,-0.00830747146822269,-0.5265255402933076,680.0
GRL,3.3642997703480138,1.2741214311138453,5.682987743220764,-0.15406582588733153,-0.11251977007180758,-5.205729692663811,-18.7449107210285,12.448168014017146,-4.977054589354978,-1.0804876301766628,-1.7422716505699256,-4.3602232742613865,-4.108631337239942,-5.3899543012345505,-1.3100610654321296,-4.630398073900202,1.5719442927273026,-0.5510456503178098,-0.17669331464434923,2.6966049456276293,0.35282771983358885,-4.3087275891834285,1.605829348219668,0.20050089744751576,-1.875077434025725,-1.750778629671925,-4.509387058845631,0.610219767968726,-2.8287941200321756,-0.6665920691619966,-0.17955111575959157,-0.5678967373611623,-1.322196322506867,8020.0
LMC,-0.5876858283985806,-0.7238911537655275,4.39748885901189,-0.22090329302754563,-5.646246637622974,-2.0041280676251954,1.0146931212279384,393.27290302925167,7.951138203846005,-2.6644055679854217,-2.5936043783919667,0.7295476987317845,40.759808453912584,7.91531480329991,0.5016158569801079,5.516501339619177,-1.3248820220193398,-0.21719855288608866,-0.9047165440465899,7.6425983262261745,-0.9425097630569339,-1.4943930262400142,1.0760001298681223,1.1719781240462914,-0.11449009651799127,1.2423479715999841,5.868724165751059,1.3723362028478332,0.3842518901237155,0.1035714057742847,-0.13415097287715888,-1.2344304669740416,-0.655715480922857,446.1915251957061
KWT,4.779781033061997,0.7068021666779151,18.244134716275255,5.8265159441080305,6.4339784204544195,-8.273911565598716,18.07944157070045,-0.7461472790466352,-12.742727328966964,2.383078938395127,2.9079487088932345,-2.918209546234373,0.8149128429254577,-1.670541262326136,-0.9713133443547814,-8.397980894407269,1.394922525620391,1.3154311134672958,-0.625538320812736,-0.5983342429543874,-0.2847844756886096,-2.3807745061807726,1.231108086083001,3.428041690441368,2.8169439617943564,0.2791009496449125,-1.3973487367463768,-2.1586631783194528,0.1610581489624572,-2.7675661631130604,-0.7596186862849751,0.1421397657391598,0.009268493089099588,18720.0
MHL,-3.8826858265135074,1.5238604322490772,13.180808420424139,-2.220412067824544,0.29305224908721095,4.782823503796919,-1.3507074556089496,25.43484102827006,-0.16877084576470613,-2.445055398919836,1.6030065622926648,3.2084756559635697,0.6883966224642724,-5.937869516776819,0.25566709733667636,-2.8100610385027363,-1.6649368246231038,1.000503255088837,0.3185949450073303,2.650935122605322,-0.321258847594043,4.20296295120889,-0.4081381174672828,-0.35836994371828323,3.756772325047523,-2.4511005634834477,0.36652083825758475,2.4989677507792085,-0.22699073626269428,1.0561078165836562,-0.1202946984745394,1.1385801822868062,0.18989205877091134,841.8017088993402
TUV,-1.0065506467373246,-0.2687381613534102,3.229432382387114,7.905121513883362,20.477050279073236,-8.040725464002936,-8.96870198638941,-11.490266056020372,-2.553419098775826,3.1268747115477744,5.569374885171947,-0.2740835036383513,-5.297395438665476,-2.266657409722351,-0.4037978546941719,6.986421160597984,-2.7052560647263806,-3.4774245208027046,-1.3850475313240993,1.1390744847052283,-0.33374734314178833,2.7002240230537025,2.0530806776907955,-1.6162993872218483,1.3254220822531881,-0.025038909877588944,-0.2465420820973425,-0.8870519155276908,1.3725450368905467,0.031011411777245153,-0.5875330652258521,0.46863799123409633,1.0243002986318694,13914.15122764428
NZL,0.49592560530731356,-0.31876851523283267,26.630629132626957,-1.7088776633037277,-8.290869999217815,-10.17886476231084,-10.1935953671551,4.214804274795047,-4.525344216613524,-0.9960096002050547,3.8259046080469687,-2.0066645207653755,6.869247762892206,-2.7926004760273804,-0.9559861825427982,2.297938811916032,-0.6473680018785359,0.5449636595362521,-0.8230231273009841,3.5490371375596537,1.6715782325000288,-2.3490900668464443,1.3156882294760543,-3.321732733135374,1.2083172500115436,-0.9471342314361908,-1.6035757933013708,2.055511865672063,-1.5906901614868738,-1.678801586918833,-0.03129121088283807,0.06992357246142869,3.3630149756267924,7860.0
ATG,1.392293998735643,1.3761687164562528,-4.55875470895557,0.38194818195907937,6.372778754001838,-1.689465219876526,-13.289727798713605,-23.18435788236306,-8.822265352104461,3.259018278112609,1.0476730283100715,6.33384415312518,-4.312704765168322,-13.175078207459864,-0.9367709789541769,-5.3833987938198105,-1.2599548098831719,0.8230303859007622,0.4772302893098239,0.2998123743813932,-0.827082287471128,0.6215115753252298,0.1599450367958008,-0.9225464360417568,-0.1406081478389567,-0.5100013933648795,5.638442652035044,0.13791425204869667,1.4536131640463574,-3.35970854659808,-0.023335456058607613,0.06559030866895953,-0.427185879148931,1850.0
RUS,4.407767913324154,0.03929927390503249,15.202559380944598,3.0487261917720394,18.745363566194225,-11.163529461555656,6.02868220220731,-14.030472531356192,-2.732971746649263,1.198761005697288,1.7483143185388152,-5.1493339217419285,-1.2338431685054365,4.070245256619809,1.4323266906467182,3.4885202181764976,-0.8381596215640199,-2.2445412733789842,0.6663972889297175,-2.584201532348712,-0.3586634014047587,2.8571151324036324,0.9709325113943096,2.639679478950928,-4.102847022192883,0.06687415245753725,-3.81827503835661,-4.847847723270267,2.4730714229640194,0.3620127874267018,-0.36745164908225375,0.8806997271094156,-0.05874588802493563,-1427.1546992696312
IMY,-5.608588153766006,-0.3949547154313603,-3.4918319061733145,1.733078228611903,0.6158632778788455,6.945592249993205,4.004362426292673,-19.106990293113967,-6.20813215143494,2.4259213602098844,-1.6764813013493116,6.47365023346423,5.394018759832595,-7.650857986898708,-0.8747747411872077,-1.2205930971630337,-0.44865469974224514,0.9831072679764172,-0.4515552174283763,3.038267881653803,1.9343043467655612,-0.31230834175338407,-1.221596314272374,-3.450195753349557,3.71192054931925,-0.4268300199559104,2.8472341604747173,4.648601727244372,-0.696734800702849,1.785308843096197,1.9243706013083508,-0.5967546717501463,0.6447623482349045,828.3418679991955
ZAF,0.0295330175480506,-0.3661954352886973,5.423225394166022,3.1676655748222085,2.7560856462772882,-13.408745253517287,10.254737642552119,1.5378371159095825,-1.183939382062421,-7.256099776080063,1.2541646526713106,-1.443229894910226,0.40076332344206944,-3.3981306795572634,-0.9603965380701822,-0.5965404432207239,-0.39787365492749455,-1.6754842488153776,-0.5083045199443856,-1.2618075566364957,-0.7429792186832458,-0.13913216798021077,-1.2483697151477238,0.3716227636944064,1.2279633514670376,-0.950072681413475,-0.4497536833950002,0.4862655103070223,0.10498996317439183,-1.233932291760573,-0.02299521332428688,0.1999653156062971,-0.15123758437535084,2890.0
GHA,-7.844091610623937,-0.5118192990497518,-20.17402616248419,-5.224982405856713,-9.826182148701857,-17.823037697243368,-19.527492471552616,-51.104353534812596,0.7589726365096442,1.5707073183251894,-4.759853479760411,3.3970941078443233,-8.384939050632873,-8.837345848012957,-0.9754154987146909,-4.660640391369809,-0.9706908001414465,-0.9932862762908048,-0.11149998188753515,-1.8832819413905184,-1.2527680128657237,-1.3255566100087046,-0.3481525849395143,1.3417157215233946,-4.409747797705103,-0.357813672391667,-2.100875693737734,0.3956009469559667,-1.9684972718173692,-3.04881038522626,0.23267071280007365,0.22252940618040024,-1.0741217356804391,360.0
PAN,-8.746222461413545,-0.472169379153712,24.17015570312661,-2.1329688761639782,-10.544244708647785,-8.502235602339374,2.754555331628217,-46.93520177079343,-0.9501569630368663,-2.8662378724272215,0.03584457115800147,-1.238458645559371,-4.638293652119899,-5.219633614534451,-0.9611158606977641,-1.412302536605888,-1.2165041453103984,3.3489814651061316,-0.6568975236766278,-0.25951200917473977,-0.7316118471635997,0.187177688585366,-0.0036558155286639665,1.0148349233716094,2.7004489632305892,-0.11698884006962335,1.3895113285490546,-0.40802320173724577,-1.4726569783421932,-1.923938466978542,1.0892284201518108,0.06276769718984611,-0.20676411182778065,2130.0
CHN,1.6084878731394268,-0.9707441827601042,-0.3674573133235284,14.994145897598608,-5.238860787429421,-2.101763892083768,40.38474942875526,-41.8764529314678,1.2117915567388948,-2.951882833221661,-1.644387070925193,-7.191059890920982,-3.315259837136372,9.507060490349296,-0.9417325176722426,5.9398391841591085,4.33608639859253,-0.10864803477214524,-0.22211853092733244,-2.3119449962061456,-1.2083769314030395,8.596739310766528,0.6703627669428778,0.5867191130289744,1.0449255419749153,-0.6406841481398228,-1.8576194457335047,-2.106844624642493,-1.509918670730742,-0.4540782821859779,-0.013245462632592,-0.11647105369190917,-0.7109357984706386,220.0
HKG,3.6156835275981125,2.042373375741693,29.334802731421945,11.7050887978201,8.456361709547874,-1.145147111054813,-6.065220303517489,-20.193556473225534,-5.366142798400596,-1.8867346755783383,1.0522933200391917,1.4522117171050253,-3.0566134452732916,-1.5163948612347724,-0.8885121769546767,3.113637615908081,-0.20771245058389992,0.40645604202443075,-0.46990408077722357,4.180174950645917,0.9530972278300737,-0.9193660321656704,-1.1914738893781376,-0.7814892024588445,-6.484815525566775,-1.5448754839266525,-0.5935601287204463,-1.1609413664982964,-0.4732522339199474,-1.1695016018479238,-0.14738891936705634,0.1322920366113316,0.7789481106087286,6290.0
CYP,0.8246175366681899,0.5373468869835438,-20.887224655309595,-1.1709441857311074,5.369362298700441,1.8799703423072265,-4.754395742241469,-6.732286350206367,-5.210126253551632,5.279546542992121,-0.16216484406257758,0.9262001359693692,-6.36548951925309,-3.8861603978491828,-0.9655829084921641,-0.9935395544692203,0.017031500547365797,-1.0277723136972807,-0.02010715404739163,-4.0292349526944715,-0.3181236466412749,2.8004083868280927,0.49475830485658695,0.6809276645660829,-0.11889009456290206,-0.8546347579426214,0.8465410279493849,-2.2595748794731834,-1.5221139985284518,-1.4062260140654,-0.029581620928655333,0.0518614887573504,0.24427916088164256,4510.0
NLD,4.073951931206355,0.5689309688426697,28.455268498203804,-0.1534145084278561,-6.031185104698207,-3.5875191568429123,2.041036136256942,11.69323915740536,-3.8201275718852807,-4.166491512711003,2.1050578363128176,-0.7254285064273944,5.682247222948476,-1.0447458925342432,-0.9504335752583534,6.793009804182694,2.8128282625018413,2.480147086147671,-0.055653741320458305,0.7705847168754855,1.7324593720239136,-1.3281129775855853,-0.7328671392082424,-2.2414673128801574,1.5257255747660838,-0.5539988948515375,-0.3662590085870555,-0.9191759062878253,0.7180899453773076,1.1376047508929426,-0.02981733139006666,0.13014001450536158,4.26618036005383,12190.0
MAR,-0.5987922593749138,-0.5563375840220542,-38.98583923943472,-1.9469878525578581,-19.97823704579748,-6.300838015675465,-2.183266773483834,-16.7497039046798,-0.6176977094732659,-2.643882351808796,-0.7373155998938387,0.55298386015046,-3.1499439148172845,1.5616141259343752,-0.8891837786747339,-3.3281550819812917,-1.1458962421655048,0.8523755997348227,-0.6260405198973276,-1.915712827096701,-1.2027313040465062,-1.9878220165580878,0.420069854501393,0.640654901477983,-2.644178290820709,0.574557243828524,-1.0421233048908711,-3.1967117445260893,-1.1521624151986796,0.10421618807891686,-0.026147491681040302,-0.162190200856317,-0.439743458158306,900.0
CHL,-3.1128284204498646,-0.6963371783647272,16.971400912821263,-0.11168052326648592,-1.4083882226117581,-27.364476999175185,-26.503169208332583,-19.73880095217839,-3.9473014075068784,1.1299108301954108,-1.8042422421012687,-5.155031912520511,-5.116526597153519,-9.363320293072269,-0.24638752912655515,-4.82441218254455,0.16719978092770982,1.2717901259385984,0.91061541124237,2.2600446384662836,-0.997154087943348,-1.8929623706887064,1.9818391406558467,0.5203422355117571,1.313464079052554,-0.8793592326800448,-1.8107912861303626,14.396971217721473,-1.580328285190563,-0.06427216458768048,-0.021655912845969388,0.044796924674921336,-0.23237127503262942,2180.0
