Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42
BRN,15.991281858337292,16.530297511867545,-4.30549119381758,-9.335646660581798,-4.810986529681831,4.4843063713418285,-3.61685872422194,-0.7736509682361468,-2.492017854661775,2.469571846940495,-1.1951166484529163,-2.3901552483041,-3.1848935115355594,-14.636292098173156,-5.221858739318638,0.8649103270903293,-0.2827785580718139,0.9626863983595118,3.954130572677633e-18,5.396552774571703,-1.393041974285504,0.8082097359645641,-1.6599474564068337,-2.299471720384789,-1.6461748826745732,3.324288481779923e-16,9.288564653840225e-16,-1.8974544377322884,-8.092779826945109e-17,-4.236155994477845e-16,-0.5314205946219994,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,-2.086459095163254,1.898123235649461e-17,4.3968893566709707e-16,4.133809134242604e-16,-5.963439618660181e-15
BGR,18.922497859327844,-7.338199895675207,-1.6023156614245995,5.47456091969247,-1.8279079547228154,0.1666020982918997,-3.2841357413056866,-1.6028141753957803,-0.5777875152056446,-0.45498398211087937,1.526397450624625,-5.115733544841408e-17,-9.004862816726135,-9.701922307353433,2.6887215304172623,-0.5562056363121861,-1.731507237515874,-0.11440743378104734,-2.106914854128563,-1.7491739206358308,-8.447548056962734,0.09592327197346177,-5.388750600904634,-30.3200935035115,-1.828562022257604,-0.2789277295136739,-0.027746633811972204,0.9681330762126517,-0.6061204676909631,-0.6740328833699681,-2.1997434792422035,0.4976463586235071,-5.707627607709771,-0.2691875340584968,-2.4213357541139913,-0.5955337791100686,-0.25553096186267593,-1.8720904660245412,0.12365000959456186,4.3968893566709707e-16,-1.21156886577556,-5.963439618660181e-15
BFA,-43.63765232484206,-14.448553728185685,7.793197211727303,-5.5505463613064805,5.45706334713529,-0.5966942325779307,-1.6930484156664123,-0.7903430440187733,2.0085890537449496,-1.7625739305251693,-5.799174422909925,-0.022137201559145586,16.165973924478976,-4.164193744938375,-6.958144059457491,-2.569864131684127,-1.560099978391934,0.5721304518811458,-0.2711218620665486,0.8721108054458379,0.04214135109649967,-0.612229947336412,-5.641885134603769,-38.884208160501935,-1.2466079378849129,-0.27598919435586555,-0.3658924096770859,0.9519620799304758,-0.6079104430223953,-0.8771845140626838,-0.6900177744791591,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,-0.4830608450046332,0.3650201649667401,1.898123235649461e-17,1.1180908826258793,4.133809134242604e-16,10.6498791905365
BDI,-16.248675483738175,-16.14228614219424,4.028406306162696,-0.05941160125323355,-2.889130560600945,-0.605044353312665,-4.4636387552928145,-0.5189702665984293,5.255757115063883,2.447895385862924,-3.4682156255220424,-5.115733544841408e-17,52.13286328870965,-13.8630634895012,1.1959249315751865,-2.5803717346951625,-1.5487946816452416,-0.7813715676021368,-1.9583089461259164,-1.1180840461379458,2.82980907676422,-0.9565992825167685,-5.901466267619169,-37.265482688682795,-0.2279178165624761,-0.2790118530568589,0.11001646005899994,1.8663847705357461,-0.26752465470053305,-1.0930444291094552,-7.402688514981567e-16,-3.7624224723408085e-17,4.0938529672387,-0.3770183338661657,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,-0.5585230607973428,0.09263599227098174,0.9589277424444463,1.222956811072325,12.104578327181452
CPV,13.594579962882394,-10.193322514149804,2.5432237352966682,-9.5678083658538,-6.487697352128922,-0.46180516652209075,1.722700423557012,-0.7854207294369431,-1.4239507681418069,-2.051668770659748,-4.1747125641526575,-0.5946549501807853,5.707661727581587,-2.5408369961579447,-2.9837253288600105,-2.063785452356201,0.2301314155292567,0.5820746579245217,-1.901546860357287,-1.85356135719759,-4.0581862764633785,-0.38856003646712,-5.657256781244822,-42.6474590435187,-0.22794304453392453,-0.279132157576806,0.009825119061929169,1.1308800090472195,-0.26954683800931795,-1.126638948639755,-1.4015500481988246,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,-0.6286032848074314,0.10713134459626308,-0.058332327388236786,4.133809134242604e-16,-5.963439618660181e-15
KHM,-39.88765724471589,-19.663032097729854,0.40649540560582365,-4.885901080803703,-4.020587329149778,-0.586964938960692,-0.5785566254033914,-0.9732890768080293,-1.0592818088001632,2.0430129739339113,-7.219538470846252,1.6165959492822428,14.928969343443441,-11.525308673582776,-13.733087896892307,-2.534423236459175,-0.539580597043679,0.43638852366365266,-2.229580233714252,0.9982239593797166,-1.9485044707682502,0.09012020096943446,-6.4201201414015765,-43.64801807092889,-1.2765650730572324,-0.2699047497780449,-0.6539425150436642,-0.9137865279213657,-0.5584202146169637,-0.9541340809818925,-0.3100698618220475,-3.7624224723408085e-17,7.045946846216657e-16,-0.6430215782756307,-2.2522606683494557e-16,1.249000902703301e-16,-0.25978299194639576,10.344667854260713,0.1349541911799217,4.3968893566709707e-16,4.133809134242604e-16,-5.963439618660181e-15
CMR,-19.04645644704824,-16.153878279330335,6.115801173493776,-4.416690311963794,-0.17600635266485343,-0.5568912367456565,-1.2953557874822565,-1.1593591005431536,-1.4975555642705978,-1.901325026145421,-7.991342927957408,1.7062301109851568,-0.2619944785485204,-13.663449703737912,-5.150574882179494,-2.5612842604226755,-1.8430613200809647,0.4102113062755331,-1.618192357935689,-0.952525222593812,-1.7940827975367069,-0.7385522535225615,-5.610050126298293,-22.841947678492335,-0.22700960959033253,-0.2768826449526267,-0.6789903502929319,0.7002746675439406,-0.5815136489858814,-1.1595926063426467,0.7104764959697738,-3.7624224723408085e-17,1.0508921217794998,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,0.5533104186330325,0.1120070355612218,-0.8516085286357142,-0.1586844966716486,-5.963439618660181e-15
CAN,21.937314152350666,11.260719845321209,1.184719526079725,4.97205438081091,-3.459253124154982,-6.47135345904503e-17,-0.09319551210264597,-0.097515064911864,3.3823627463573045,-2.9194776313046087,5.1680462709708,-5.115733544841408e-17,17.29505242167366,-3.342216235328376,4.05043110041248,7.4287287974389615,-0.15209556181420725,1.4307088653118392,-0.8065038311575444,-1.461638508315575,-15.711295406333516,0.18841251498015824,-3.0643063199873216e-16,-1.745527233692536e-15,-0.7312842287774074,3.324288481779923e-16,2.2567583855571987,-0.6285823682824329,-0.5436490205875657,1.0164979086914763,-3.294759528405529,-0.8539493727859002,2.106194123672751,-0.49146916958206066,-0.3202479135731499,0.9063836351955948,3.6498581934552026e-17,-0.09269286701614265,0.17958398954067098,4.3968893566709707e-16,-0.9066896952901063,1.086476381232655
CYM,-2.0077787441154817,-1.3838051680177308,4.084047353216743,3.1496231444144134,-0.48381482669804343,-6.47135345904503e-17,-5.678484328238478e-16,1.1370883390277602e-16,-1.718581648856949,-7.7983096136725e-17,-0.32974779482200284,-5.115733544841408e-17,-0.930409973202315,3.592190256299846e-15,5.758812642490829,2.6792849224609716,-0.4870805961580357,-1.862116002418375e-15,-0.518475680339391,-1.4920988570421243,-0.7825830154226519,-4.583489551204775e-17,-1.4590635513350212,-2.0223069279383834,2.192756219360627e-16,3.324288481779923e-16,9.288564653840225e-16,3.9239628595217173e-16,-8.092779826945109e-17,-4.236155994477845e-16,-7.402688514981567e-16,-3.7624224723408085e-17,7.045946846216657e-16,-0.40866784873632606,-0.6969116203269674,1.249000902703301e-16,3.6498581934552026e-17,4.3986871685845766e-16,1.898123235649461e-17,4.3968893566709707e-16,4.133809134242604e-16,-5.963439618660181e-15
CAF,0.8860710118031886,-13.931193939795337,3.874977029753422,-4.881752455670822,-3.130324509082791,-0.5769683170507105,-4.654399642183524,-0.518515383371333,3.774132921138214,-1.1170669979242356,-4.620104441717482,3.402547759147294,15.40148225778672,-7.324163467335841,1.6019153238613084,-2.5755157939517312,-1.1804139912974327,0.4865383489661129,-0.7895227744443322,1.7169141029077213,2.358818528220047,-0.7983735945138329,-5.511993566262938,-48.7512550111062,-0.22786483782243439,3.324288481779923e-16,-0.9419926204102423,2.172321160533804,-0.5848841986361163,-0.9880341103312542,0.99650952802277,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,0.9205002873870407,1.898123235649461e-17,1.079392750715244,-0.3969648822662942,-5.963439618660181e-15
TCD,-70.97080417669325,-14.83440386364707,10.700049532080287,-4.187076956168349,2.4829657894606356,-6.47135345904503e-17,-2.7794102308559543,-0.5183562269693331,0.9254159302281733,-1.8141606331731062,-6.677435901803271,3.2548705858777707,6.764599997917281,-13.452074559679646,-4.796752606716389,-2.590803330322355,-1.1034056991181478,0.4987378861211526,-0.5158977834961047,-0.09444003487184639,5.34001906646131,-0.668630596301348,-5.160212203913842,-39.64138295135067,-0.22792033935962094,3.324288481779923e-16,-1.0797557142812144,1.5511881277085537,-0.5636081334246559,-1.0322279749960281,0.5241960808288348,-3.7624224723408085e-17,7.045946846216657e-16,-0.5875556054495865,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,0.12865709876403947,1.898123235649461e-17,-0.017964864297350433,4.133809134242604e-16,-5.963439618660181e-15
CHI,7.88846982730732e-15,1.277396820921372,-0.7986577264052507,-2.9225668913613867,1.2965284937223032e-15,-6.47135345904503e-17,-5.678484328238478e-16,1.1370883390277602e-16,2.3804684545790253e-15,-7.7983096136725e-17,0.24674398620456867,-5.115733544841408e-17,-0.38948741663166947,3.592190256299846e-15,1.8702820717339763e-15,1.0252577805842576e-15,-5.909843300991576e-16,-1.862116002418375e-15,3.954130572677633e-18,-1.632772518220285,-1.2138968260195498e-14,-4.583489551204775e-17,-3.0643063199873216e-16,-1.745527233692536e-15,2.192756219360627e-16,3.324288481779923e-16,9.288564653840225e-16,3.9239628595217173e-16,-8.092779826945109e-17,-4.236155994477845e-16,-7.402688514981567e-16,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-0.8129308276045282,1.249000902703301e-16,3.6498581934552026e-17,-0.25398203939054936,1.898123235649461e-17,4.3968893566709707e-16,4.133809134242604e-16,-5.963439618660181e-15
CHL,10.687417822164349,16.154213529193832,-2.9179624498511996,-4.813699448437306,-0.08415324144075022,-0.27478401148714804,-1.6982352607492002,-0.6259099720862329,-1.0122858407841242,-0.6645657624594861,0.4466537603631814,-2.2199659024790295,-31.991113890502184,-6.476406472499999,-9.15768509806494,-0.7602302398875724,-0.42574275378207194,-1.862116002418375e-15,-1.7653061788658804,0.9092094102453986,-4.28347360732463,-0.3883069295038313,-6.415875670649178,-4.656043138608286,-1.56355004394264,-0.2780857861756178,-0.027746633811972204,-0.7879428217280985,-0.6035535258163036,0.43258325814217546,-0.0029644352197887303,-0.8186135366706215,7.045946846216657e-16,-7.55404407269333e-17,-2.68147066841604,1.249000902703301e-16,-1.7449688282454239,1.7417314024953872,0.16506277217724705,-0.058332327388236786,0.034730066951623416,-4.917382933942177
CHN,0.5912484590499204,26.533575592470324,-1.0943903999119382,8.0965951795284,-4.2770701390759385,-0.5843970854502308,8.856305847052743,9.323791578974708,-3.129156440746376,-0.8501130376835282,17.390784323743283,-0.5617542358967769,21.49373817416902,3.7344644660586317,-12.276170992753011,-0.49074038350519006,1.9251447654796197,-1.862116002418375e-15,-1.0129371567633978,0.5425821450970173,6.88456904094714,-0.7737983197923782,-2.8589242429602972,14.071904378974804,0.646265535554912,-0.25747895125230097,1.3498843048977498,-1.8016032147272798,-0.3787945224449194,11.478494767939956,-2.84646538496233,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-1.297456175738874,-0.40643912470269966,-0.4485850674375612,-1.3774576603123698,0.8451993662292218,0.4527025776684633,-0.22390378738581812,-5.963439618660181e-15
COL,9.07101577288572,8.172017048441202,-2.496478492285052,-2.927567974570992,-3.3984385922259017,-0.3435323576652634,2.5296006796742763,-0.8352474267310253,-0.005409378238036611,1.8807273694449156,-1.5924966972951349,-0.9043045380281114,10.390640140446822,5.990353561372344,-0.5407124334621781,-1.1113312744629629,-1.7155971046741563,-0.10836264520207278,-2.1004711959617106,1.964635508103795,-1.1377615180986502,-0.9307585815439509,-6.951694108449861,-28.934121869941176,-1.7579339898394868,-0.26887550168554686,9.288564653840225e-16,-2.1953053295892584,-0.6058572294212887,-0.2289265493656831,3.9358768749190927,-0.00588930601921324,7.045946846216657e-16,3.564122355559456,-1.3020296019565456,1.249000902703301e-16,-1.8338547718633578,4.314897655980027,0.21638703248260532,-0.897818792783628,-0.2648977330832873,-5.963439618660181e-15
COM,-1.7662732161943702,-20.703386951805214,3.308100668353904,3.2557572825389824,-4.036372661264451,-0.5565023204025287,-7.0479477022140555,1.1370883390277602e-16,-0.5151902480381718,-7.7983096136725e-17,-4.20862283155247,-5.115733544841408e-17,-15.345292259574455,-18.699882095588997,-2.800717786708549,-2.532698124159848,-1.3103100212109715,-1.862116002418375e-15,-0.5312570808277995,-3.6208547005223493e-16,-0.7456304619255718,-0.8766809323258014,-2.9723622182577953,-32.967059121993834,-0.22793926033820727,3.324288481779923e-16,-1.3803297372724266,3.9239628595217173e-16,-0.2695260058963075,-0.9860370855424652,-7.402688514981567e-16,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,-0.4839007742064848,0.17849422184565394,1.898123235649461e-17,-0.5269887281261144,4.133809134242604e-16,-5.963439618660181e-15
ZAR,-8.325725106687234,-13.233319379328803,6.146056552415175,-0.5685731200909351,-1.773959991063002,-0.5995631640790119,-9.09172197615489,-0.9092302517690394,-0.20723662080279553,-3.022780658617511,-3.8872670196818113,-5.115733544841408e-17,1.95151722535303,-11.234403383863224,-10.067692623125646,-2.593326575951046,-1.3956736050939098,-1.0240784605187576,-0.6062924572657743,-0.041128966021647714,1.1016754760016962,-0.5259525838312417,-6.207791373494466,-52.374664278139456,-0.22785853082957228,3.324288481779923e-16,9.288564653840225e-16,0.24541283161739808,-0.3748369988137311,-4.236155994477845e-16,-7.402688514981567e-16,-3.7624224723408085e-17,-7.600464696426903,0.6039347117567577,-2.2522606683494557e-16,1.249000902703301e-16,-0.25729624511042964,-1.8631912577927654,1.898123235649461e-17,-1.7128230057632372,4.4138512410481106,-5.963439618660181e-15
COG,-1.7589384081107187,21.5142097185828,0.822264096681123,-6.146450362889664,-3.7993314672639507,-0.5839377572658705,-4.347295376661414,-1.3753931782125022,-1.3042364448712516,-1.0280284118074574,-5.5126023724826565,2.9309367531538113,-1.7584704820966746,-18.43269370938286,-8.364758280528337,-2.550221478028835,-2.1788347288516134,0.4958507738459435,-1.6063397828911485,-0.6654065300194563,-0.5088607711237108,1.2425109341147553,-4.589883058969233,-37.09555423952781,-0.22779546090095118,-0.2768094082068945,0.12254037768363372,0.6355906824152373,-0.5824114501533199,-1.1599007758796263,2.529206449856485,-3.7624224723408085e-17,7.045946846216657e-16,0.5738067205932017,-2.2522606683494557e-16,1.249000902703301e-16,-0.2619013318437002,-0.3587558137457739,0.0821183419944569,-2.978999016779387,4.133809134242604e-16,-5.963439618660181e-15
CRI,1.3074668092160286,-9.763828135834197,-0.10595506999560039,-2.5423182766459744,-1.2079472429972458,-0.21948761687225438,1.2537734355428771,-0.76502973983407,4.673488454413164,-0.8015260184676687,-4.065326659692016,-2.1467765997022967,-4.775168713880352,-3.1282159213524703,-2.3078294288009094,-1.010906981591923,-1.6004917913491075,-2.290335597090791,-2.167283277724581,2.728564212995741,-4.133735308813303,0.6472588467701945,-5.49918701574161,-47.352280550181604,-1.1665160975542537,-0.2728427309406659,1.1891859482172515,3.9239628595217173e-16,-0.5958037128862432,-0.8111714373664793,0.027589644347173564,-0.6419343560942284,7.045946846216657e-16,-0.17289215018796464,-0.7930058108283621,-0.8880368841988103,-0.47512651379428494,0.20928202743486282,0.1028354239413803,0.3697226524921385,-0.452982943275583,-3.513014289213058
CIV,-26.77351682601379,-16.086747007426656,3.3587202734264006,-1.780272580111281,1.4303976825117601,-6.47135345904503e-17,-1.4781872260371962,-1.3790087409794238,-1.2031582964951713,-1.1389885049780055,-5.323428018684139,-1.3988642379597098,-4.73654270663795,-6.744530844318669,4.198087469155093,-2.4774292222251373,-1.461766194024756,0.3972952436192438,-1.6109448996460345,2.1540648818450663,2.311050575782462,0.013979742243093018,-4.197852514894516,-17.615714276547234,-0.22726567350053412,-0.24402543433092094,-0.3784163273017197,0.9507873252424293,-0.5260876314530767,-1.0377984300666117,-0.6900177744791591,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-0.1287645524848989,1.249000902703301e-16,-0.2544871422031346,0.37982839996311407,0.012521246734017093,0.7422890238719033,-0.3456429484682915,2.0010048613757556
HRV,6.609751469012042,-14.152769255376768,-7.038492611510794,1.3936139067250484,-0.3611430811294928,0.24428129873595988,-3.164700792537127,-1.699363816921132,-1.034601142152248,2.153729757129863,-1.3246883899418416,-5.115733544841408e-17,-6.2713495223170925,-14.001468145898377,3.9610518808779904,-0.13102228490753312,-1.205897073718351,0.6455706685191803,-1.1626640257982823,-0.9923736064526882,-2.8164804285696885,-0.2592831469349575,-6.605036506344781,-4.727334868554369,-1.8479492395200463,-0.2764064541745458,-0.7279211775407848,1.4334299196563747,-0.3724713095220176,-0.5818878436041551,-1.0929584283443128,-0.1295647324226883,-1.462741429608601,-0.4043381211138635,-1.4316102458622246,1.249000902703301e-16,3.6498581934552026e-17,-0.9287089232322183,0.2084734804021636,4.3968893566709707e-16,-0.3935952078899016,-1.5198424179640737
CUB,9.3112040694201,-18.860096140722455,-4.2797913951993865,1.2870243553421297,-1.419062032088113,-0.3932753373626099,-9.405241100840888,-1.6610824474106403,-0.4003807359956672,-0.4482211918500651,-3.472747450355897,-0.991363557162202,-19.042460728983574,-13.734115380960986,-1.5044227928825609,-2.3916016823687896,-0.24232979045222372,-1.862116002418375e-15,-1.3510137357242205,-1.7863902109961574,-3.4422604249906827,-1.0327382177719842,-6.030290678766431,-4.37732430927956,-0.8944860081846682,3.324288481779923e-16,2.076271527126513,-1.2694106614539973,-0.5923681943765033,-4.236155994477845e-16,-7.402688514981567e-16,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,-0.5883686820400377,-0.4614026705854595,-1.232662425242501,1.898123235649461e-17,4.3968893566709707e-16,4.133809134242604e-16,-5.963439618660181e-15
CUW,7.88846982730732e-15,-0.5269356161530258,-7.230199276754597,-0.596784649491477,1.2965284937223032e-15,-6.47135345904503e-17,-5.678484328238478e-16,1.1370883390277602e-16,2.3804684545790253e-15,-7.7983096136725e-17,0.0005753860519447447,-5.115733544841408e-17,-1.777360923033629e-14,3.592190256299846e-15,1.8702820717339763e-15,1.0252577805842576e-15,-5.909843300991576e-16,-1.862116002418375e-15,-0.5252943647130602,-3.6208547005223493e-16,-1.2138968260195498e-14,-4.583489551204775e-17,-3.0643063199873216e-16,-1.745527233692536e-15,2.192756219360627e-16,3.324288481779923e-16,9.288564653840225e-16,3.9239628595217173e-16,-8.092779826945109e-17,-4.236155994477845e-16,-7.402688514981567e-16,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,4.3986871685845766e-16,1.898123235649461e-17,4.3968893566709707e-16,4.133809134242604e-16,-5.963439618660181e-15
CYP,-0.22568343060096316,6.8695473870353325,-3.2185027667918247,-1.3503832139513536,2.9426941672510565,0.3755431697032161,-4.3237631405142825,-0.7778746749127456,-2.085116839688503,-0.5817050662901305,-0.8209483512794182,-5.115733544841408e-17,-10.584274696344297,-7.11676338466556,0.184485967502718,1.9365980840255255,-1.6499169224988681,0.2518502110395258,-2.111228617364506,-1.0032734240807022,-11.887615000536812,-0.36429090090489624,-3.1979964997225845,-2.9030539420657964,-0.22725558231195475,-0.2756163595542931,-0.7040381855421994,0.16103358614238006,-0.6082301936145564,-0.687356052311169,-3.1884639337185057,-3.7624224723408085e-17,14.925339984017477,-7.55404407269333e-17,-0.36710199689698986,-0.9535797018222668,3.6498581934552026e-17,-0.029485208395035156,0.09071374550832066,4.3968893566709707e-16,-0.38160055256453984,-5.963439618660181e-15
CZE,1.7036135348907506,-6.052813577841103,-4.029598725420348,4.1595837200505805,-3.963452020117294,-0.1292495140893634,-2.899138441469413,-1.436402205413483,-0.9856370155820163,-2.407143762466785,1.6704446113999023,-5.115733544841408e-17,-11.752360417612403,-11.33930808349127,7.565007415396475,0.5969659895805419,-1.2171769045976255,1.622001239922826,-0.8684569890426073,1.1316715511280946,-11.578446985758557,0.6030706809634201,-4.887619808976721,-2.1404474624188916,-1.6400607167228256,-0.22855193641519883,0.14516673217313936,1.5823553655848592,-0.6060466136609434,0.16760473072691423,-2.9611161397621255,0.8421707607474739,-8.97944225397462,-0.49054209529998455,-0.7712830340891138,0.10717420574955294,3.6498581934552026e-17,-1.2541376697634132,0.1747711159915607,4.3968893566709707e-16,-1.199925344769556,-5.963439618660181e-15
DNK,38.96714294222559,14.151245920168977,-2.209308027469789,5.812404121038724,-3.029856550512578,1.8092288077854233,-3.840269478165517,-1.56058971501082,1.4194626364094023,-2.677343246298269,-1.2381147898835239,-5.115733544841408e-17,21.510560357826062,-6.966938491145127,5.328206361238806,7.118620155637662,-0.9584390845246555,0.9357096040619912,-1.3393706162247392,-1.4717744878047707,-11.735806582465123,-0.15274434842755794,-3.0643063199873216e-16,-1.745527233692536e-15,-1.739766929034106,-0.25561493099097954,2.5478176877213343,4.0611515081208625,-0.5709018552623775,0.3956074417923406,-2.572403999478743,-0.8804512498723591,6.535200137393303,-0.5473515391169775,-0.6174457399870736,1.261234145835395,3.6498581934552026e-17,1.5350252239912359,-0.1812370892030141,4.3968893566709707e-16,-0.27356956899676776,-5.963439618660181e-15
DJI,-17.379860454390393,-25.364063629185285,-1.1325584711054382,-6.583855255438985,12.02768790304979,-0.6159480028682855,-7.582064167315482,1.1370883390277602e-16,-1.2491772517888189,2.315276888632482,-0.9577391897585648,5.958051060545345,-12.089832312211621,-6.803490766542816,-0.8929519031466615,-2.526959296563548,-1.9393392740656288,-1.862116002418375e-15,-1.6081624304462108,-2.6316132872651457,3.9104801002031087,-0.4474742552310318,-3.7795513003897963,-37.4940269568741,-0.22793673754106242,-0.2790680309980478,-1.3803297372724266,3.9239628595217173e-16,-0.5934206293602935,-0.9183597690438333,-1.8176766554381922,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,-0.4429863082624228,0.09153193966416119,4.3968893566709707e-16,4.133809134242604e-16,-5.963439618660181e-15
DMA,2.5231665286031686,-13.487653846446202,-6.550767615483941,3.1201544158030643,1.5105070573438362,0.002857755382940469,-2.7725610650828183,1.1370883390277602e-16,-0.9793623883006166,-7.7983096136725e-17,-3.949385361551814,-5.115733544841408e-17,-1.777360923033629e-14,-1.5990608824765142,2.8636215196846417,-0.7527077369861551,-0.8883330344857865,0.405141009860173,-1.3255996094685643,-0.012763553316289866,-3.7856527699898708,0.475099336631126,-3.1249312898834094,-38.000347929144475,-1.2925372397228445,-0.27915113506306305,-0.20308148055684594,3.9239628595217173e-16,-0.26954683800931795,-0.9166486282712001,-1.7916331654734239,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,-0.48112600809322503,-0.7782713222532045,0.08493131562520427,4.3968893566709707e-16,0.2675311621242901,-5.963439618660181e-15
DOM,2.453920982187772,-13.88466037777032,-0.5974793186537994,-2.6406568094784095,-4.388349496184835,-0.3201990194825956,-0.5339385782411142,-0.5188565906970928,-0.0017517476528943199,-1.8834103650971483,-2.0729179827824216,1.0354137515991213,5.732784338041785,-6.8767206668977465,-4.259564723810442,-1.8844399543009738,-0.34010812447336525,-1.5194632893289397,-1.8221463822038197,5.512965311890032,-4.902992935252762,-0.0077094161265888386,-5.402113201842549,-45.5005828658174,-0.5557138306395604,-0.2779028209008781,0.48940822886568125,-1.4725850849940048,-0.6079230856683155,-1.0091724605364714,0.9876266588341887,-0.7391079054112446,7.045946846216657e-16,0.3800650295092502,-2.2522606683494557e-16,1.249000902703301e-16,-0.7314431449586477,-1.2430484238565647,0.43666476950330024,-0.009809821251404087,-0.24907829190638184,-5.963439618660181e-15
ECU,4.616026787975975,-18.469925359997195,-1.0950216254905594,-4.077506703040316,-2.5886544083719403,-0.39888746659596713,-4.312180286186763,-0.765664235698549,-1.0581861858653874,-1.5323726878026838,-3.2804195457865006,-0.9021329275469181,9.164856541554345,-12.584865671397893,-13.723341458634168,-1.9864449641576545,-1.3529025503399055,-2.035012436333152,-2.2027402148938195,11.95586847485843,2.175174913075737,-0.6816149594430017,-5.738054623717125,-30.861421635969936,-1.1490010021952983,-0.2788196861151285,0.7988319294138606,-1.456414088711829,-0.6078152559372574,-0.9201416600179154,6.898432454749307,-0.23557224076852426,7.045946846216657e-16,-7.55404407269333e-17,8.454887228376695,-1.124288446766915,-0.6154297883815454,-0.9672813244960554,0.21933505633553685,-0.9710406678229714,0.0565075284293132,0.01245987446644714
EGY,-8.43071511551713,-11.858054094402961,-1.3177840750842784,-6.291987223017873,-3.0711400385993346,-0.47180573696883665,-1.3113841533046138,-1.116208463490749,-2.503382871535698,0.3860536054641561,3.3765162486156375,-2.3572435375884457,-24.650735490026694,-13.69172384084407,-5.999481258100828,-2.223889809306855,-0.23105005112279392,-1.7057802072967019,-2.011417799660803,-1.106081497932895,23.657491921884965,-1.0172089026397808,-2.936219194157569,-34.64846789575823,-1.5134816400211963,-0.27181983809373117,-3.005798361571583,-2.3777475227701412,-0.6031847617813221,0.8365939654551935,-1.871029058322243,-3.7624224723408085e-17,7.045946846216657e-16,-0.5900662713798828,-0.771109351421573,-0.9596878548991198,-0.983442989198046,-2.037487169539492,0.9815260691715685,-0.15345565625054233,4.133809134242604e-16,-5.963439618660181e-15
SLV,-4.266920966484863,-18.430662443236475,-1.7970151163768833,0.3823771404152824,1.5165074225812296,-0.4154395662708762,-1.7798899485488124,-0.772439360001903,2.7077702552772243,-1.4952596747384812,-5.786159103820795,-1.0667024775568361,-5.36402681364088,-10.878506551807702,-9.136512445040522,-2.004815349041304,0.9040120356126103,0.12432307065282577,-1.6351520550771292,-2.1712687809793025,-4.586490036584153,-0.17371002992314294,-6.479377516871619,-37.6595435898714,-0.22794556733106938,-0.2791369078151285,0.6495969538220258,-0.5443409074826512,-0.6000681791282174,-0.5059259472451892,-7.402688514981567e-16,-3.7624224723408085e-17,7.045946846216657e-16,6.409137181483656,-2.369524702222729,-1.1056813164684125,-0.6003740546739151,-1.3265706627501987,0.3547412768283205,0.4808616438666316,4.133809134242604e-16,-1.6650344457900754
GNQ,-2.766004197299115,27.78276416231326,5.417053559438529,-2.46717021621345,-2.3491740380989015,-6.47135345904503e-17,-5.678484328238478e-16,-0.5192424108351501,-0.1862859304626283,-0.9583572243583546,-4.949535308447278,-5.115733544841408e-17,28.954470387063026,81.80255268529284,3.5752647824056765,-2.5236474435853475,9.0494781660582,-0.2088665288192822,-0.5170182370480649,-1.3413746328645169,11.691311681828626,3.9668927725937646,-3.534850015536629,-3.601486014064762,-0.22794178313535213,3.324288481779923e-16,-0.2782249863046489,3.9239628595217173e-16,-0.2692740675295873,-0.7979434816943343,4.200471688996894,-3.7624224723408085e-17,7.045946846216657e-16,-7.55404407269333e-17,-2.2522606683494557e-16,1.249000902703301e-16,3.6498581934552026e-17,-0.8749958399257413,1.898123235649461e-17,-3.0778185664183826,-1.2730178955936677,-5.963439618660181e-15
