Country,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46
LMC,2.456237720827067,4.390831452172664,8.976461465422176,8.612573185823994,0.12162227793991767,6.606413603907,-0.5374782349738962,5.434961275210244,-0.09957046589027375,-0.5909428847509386,12.484802779844149,3.899943990407061,0.597876625893475,2.2074105546403002,-0.862510584198005,-3.5648983068952567,-0.45294813599239475,-0.5055179299442445,-2.223796371316286,3.005653648344491,-0.15609430894084206,0.14540141308526913,0.7863683462123439,0.46199679113336245,-0.6048118014862358,41.41153608962033,-0.9145915727539373,236.52967692806288,1.060599687660304,-0.12200051468243941,-0.43563457195302896,-1.1429400974097064,-0.06863984834028569,-0.1499108078602675,-1.8690636017810513e-15,-2.166069691476852,1.4330729019425689e-15,6.448442326127175,-2.5184187620852783e-17,3.707533770307862e-16,3.012663705829283,2.84859021882544,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
MEA,0.467365584983231,4.494352977228166,-0.7872157087485744,-2.947827232122515,-1.3303546139542415,-0.9519699212076993,-0.39245691307963776,0.7437226285932299,0.06536736046403867,-3.982557198395651,-0.43048427836870273,4.449319293213138,0.24797322731094446,2.648617102869624,-1.7072914359338258,-18.152708244313807,-1.2873583343745254,1.7402448412839877,-2.170909172513066,-0.358555175403966,-0.39855096492731656,-0.5117382325785931,1.0007623714122191,-1.4491856024832912,-0.1851218902841484,2.175463933102955,3.809178831251594,2.0368410060393893,-0.8722446367397484,1.160068438374528,-0.8903089912434794,-2.474981413504974,0.19206069395858735,-3.253033088803065e-16,-1.8690636017810513e-15,0.06493326678456754,1.4330729019425689e-15,-3.583979420172972e-17,-2.5184187620852783e-17,3.707533770307862e-16,1.8160264355623175e-16,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
MNA,-1.6347100709092692,-0.924950005366968,-0.8090388638023991,-4.19671672448904,-1.6167392751003258,21.476851165844554,-0.4308336390586753,0.35889974014954856,-0.8189935049418124,-3.2801719801511746,-0.4475854938505073,3.044150941041296,-1.5923122619834993e-15,1.7962351950930153,-1.6295615426599523,-17.898354558749578,-3.4360581589470813,1.7402448412839877,-1.8905223839271916,-0.333438941975349,-0.292807613892079,-0.4732000964959914,-0.28615810574028133,-2.509912347591441,-0.5502149334049605,1.4520675931876648,2.8078778055270863,48.09586327591565,-1.1885702878852826,-0.07821900247214467,-0.9154845605011253,-2.5414848984802525,0.19206069395858735,-3.253033088803065e-16,-1.8690636017810513e-15,-0.23394971743024004,1.4330729019425689e-15,-3.583979420172972e-17,-0.06334704734814021,3.707533770307862e-16,0.03213042010392878,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
MIC,38.02269195366536,21.98178903390498,17.101113126265716,27.66892488102583,3.74311194106112,6.4652258743186986,-0.533769814668545,19.651121687636778,4.797973411991647,-1.1557626532110319,17.500842651647176,8.553159793261667,0.32372109805305854,12.598106479798389,-0.4561617852504395,6.813027554509052,22.355553430067715,-0.4414059201181629,4.813746308305652,12.2617956773625,-0.06980552087500962,-0.048812050820379836,9.095623134486917,4.521066735771671,-0.4779377716159419,79.4782221639084,1.5518506022659126,705.2932876339789,10.702088767404524,0.513668064932127,-0.032215399809027254,-0.8555099798133048,0.07717253951155995,-0.2264693882031238,-1.8690636017810513e-15,-1.242023300659688e-15,1.4330729019425689e-15,-0.2811397488800794,0.9643397970335601,-0.21600270387164583,12.66269815807849,1.7074509837933063,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
NAC,20.947461451794766,45.50220886579398,1.3766136580708124,9.224979403269566,4.274084476886025,3.768639861154678,2.224743413545819,12.658217184072633,12.492947433445742,4.294361285043013,13.920775555594759,2.1804743737399273,-1.5672760163184156,11.363648107383703,-4.2419747189021805e-16,13.46123665199677,39.80395859868235,-2.6104155798838555e-15,11.277778026271303,1.3383561215922364,-0.36992195291070057,1.300520102188026e-15,8.021860574012655,1.0116810742806792,-1.1769744488034355,-0.5691571006132778,1.7041834734139314,-1.6686683950339873,6.648840128402034,1.8797481095184745,0.34220880901899337,-0.8404336548366882,-3.637309294397016e-16,-3.253033088803065e-16,-1.8690636017810513e-15,-2.906834074851732,1.4330729019425689e-15,-0.29683964580015676,6.977723251699868,1.8589974383535905,1.8160264355623175e-16,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
OED,32.058598580345496,89.5589423938412,4.388563950129152,20.59422362765996,15.597579510353132,2.961944709313788,0.37247605115297466,41.53509577576412,22.516832485720737,5.797662064258699,7.046548197874056,6.917775183686192,-1.636393901946143,18.719031467587232,-4.2419747189021805e-16,2.7288314683787456,116.97574244270854,-0.02305521809492384,19.964333673779755,13.55355957562843,-0.3179027473392849,-0.7208785485676885,40.7684468524328,2.216117857389276,-0.7852409773511149,-1.7339919665391337,5.069536716597069,-1.6351835796756968,26.15517944305669,5.203330358253714,0.6702616026787378,2.207593562228901,-3.637309294397016e-16,-3.253033088803065e-16,-1.8690636017810513e-15,-2.6957761203824386,1.4330729019425689e-15,-0.4211190358116099,13.426324314571184,1.5777515755444227,1.8160264355623175e-16,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
OSS,-22.427318250083786,-4.19165462709665,0.9210110823112456,-4.6609692390556114,-4.617491033517496,-1.5080892179923346,-0.520008085174274,-3.1088568061298005,-1.0693660409392138e-17,-3.461853699244088,3.2685551812571583,-1.0776511669995688,-0.4661584901412048,-3.115834650146806,0.18596063785387823,4.023148429535725,-5.147717121180224,-2.6104155798838555e-15,-2.3627454652145277,-0.48530999957912246,0.06818355746884881,-0.011445286655182017,-1.4208752998781002,1.043637134558247,0.58498337318896,-2.8167235084318114,-0.48989549083961403,-1.4581118298348343,-0.23074799234614604,-0.25655229727214757,-0.4764021643727088,2.74461691989301e-15,0.4801684184556725,-0.04694264922934152,-0.4661551407743474,-1.242023300659688e-15,-1.8728485626398745,-3.583979420172972e-17,-2.5184187620852783e-17,3.707533770307862e-16,-0.28774816744576087,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
PSS,-5.925237940676472,-9.064288772559136,-3.3139798568724657,-3.309997514891329,-4.493160680462349,-5.975866621352091,-0.432508297631008,-3.4204107137567608,-0.8002307740195489,-0.0813650456066873,-2.4470324918115276,-1.4895857770546148e-15,-1.5923122619834993e-15,-3.0613092217062046,-1.8368094184202926,-3.227217959354136,-1.6130203018480065,-2.6104155798838555e-15,-2.388016895063539,-0.7078672100956646,0.22165636611458014,-0.3150063190505284,-1.6007345897095555,-2.414756254349163,0.13242877859914948,-2.7096068526433124,-0.2755711354393228,-2.9014807048130113,-0.23274204965817777,-0.2729359935596295,-1.1823086907138916,2.74461691989301e-15,0.34151099289633596,-0.11324941151078735,-0.13403873652612464,-1.242023300659688e-15,1.4846055619104197,-3.583979420172972e-17,-2.5184187620852783e-17,3.707533770307862e-16,1.8160264355623175e-16,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
SST,-13.13044659447497,-3.847684235993594,-0.4088220954489112,-3.3536858070685316,-4.6534197168083535,-3.738642129374138,-0.4911763080298109,-2.9982959409998893,-1.0693660409392138e-17,-1.6166966687237037,2.5485416852243907,-1.5491152504096004,-0.3798853726248794,-0.07516305871587997,-0.4491032817884534,2.9591651879902683,-5.248829540306842,-2.6104155798838555e-15,-1.8010113683004219,-0.11731460104916572,-0.31574463709361344,-0.13074951644281507,-1.2878625808052722,0.6542515333167991,0.17906274845158315,-0.29354774823155383,-0.5767374574876107,-2.262874399629066,-0.22867595952844372,-0.2274100040773695,-0.4571856749141216,2.74461691989301e-15,0.2087306458898817,-0.3362933340909953,0.2005300767806108,-1.242023300659688e-15,-0.5607727403403597,-3.583979420172972e-17,-2.5184187620852783e-17,3.707533770307862e-16,1.8160264355623175e-16,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
SAS,-18.039706058743356,-3.134658732388457,4.405530811963224,2.968395142918706,-1.187192685385257,17.451540150230954,-0.5479718767223363,1.3893617297197207,-1.2192280639995134,-0.6178556039601609,5.356854339311001,2.1686366075088297,-0.037614544732246236,0.42937838074953183,-1.4112478227911622,-7.575749014078156,-5.221533245519889,-2.6104155798838555e-15,-3.2066706718458216,0.029247184138971954,-0.23581103085836758,-0.40385487898564293,-1.6349343030440247,-1.7894341641228868,-1.0925167873051609,4.549230948385801,0.4595661344175863,51.26313920717004,-0.6262324027906743,-0.19547381015822388,-0.5225564868671533,-0.9277433345273076,0.12058904009759823,-0.026648824098917497,-1.8690636017810513e-15,0.3757539421486448,1.4330729019425689e-15,3.769220748717901,-0.5199225389458827,-0.2724907740430497,0.8882299219627975,3.5954462723904435,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
SSF,-42.43450241184966,-4.514237482246048,8.388844495071398,4.687588170978184,-2.3302302856059622,-1.5902181405126228,-0.5452877620877463,1.0115616630716395,-0.5490761961434681,-2.7955576482776543,-0.969625133248605,-1.2963053979941799,-1.5923122619834993e-15,-2.5553844095781773,1.0263535230334078,5.454315596476067,-6.155074497770363,0.14969101823503408,-2.6450748770595647,-0.8298296606875339,-0.06196382792635672,0.5718979282121933,-0.9782001868098873,0.22049171746125085,-0.341401086226128,46.04169779870166,3.2894404454761648,27.66296597004195,-0.18334974887870056,-0.14511946706965131,-0.01727387968469959,0.4830128566504927,-0.22417152216207187,-0.22377078221614044,-0.7574470761757591,-1.242023300659688e-15,1.4067002776374278,-3.583979420172972e-17,-0.09145582271729177,3.707533770307862e-16,0.6534957793722714,-2.5969473787327456e-15,2.178123531950671e-16,-6.943078161537725e-16,-2.390533570553405e-17,-4.582622697388944e-16
